"" "log2FoldChange" "padj" "log2FoldChange" "padj" "padj" Amb&Conserved
"ENSMUSG00000038542" 0.160825047530071 0.297007171274384 -0.0600077827433486 0.907566166992802 0.521132610569276 Amb&Conserved
"ENSMUSG00000038544" -0.14503700919644 0.529664034707997 -0.140079856748148 0.895851393141252 1 Amb&Conserved
"ENSMUSG00000038545" -0.955149271263681 1.09678724632374e-07 -0.490304090680963 0.136844898042719 0.549776332573168 Amb&Conserved
"ENSMUSG00000038546" 0.200904011939735 0.190944376231896 0.312050534417416 0.349859280004574 0.956805182310128 Amb&Conserved
"ENSMUSG00000038578" -0.165810926680889 0.329995830405286 -0.29015082795685 0.516078787782934 0.858504299553174 Amb&Conserved
"ENSMUSG00000038587" -0.237504349451418 0.205390170216926 -0.376332496890286 0.19175597468078 0.868447904112998 Amb&Conserved
"ENSMUSG00000038604" 0.148236824975974 0.31945247638102 -0.338849566014604 0.0563361296177101 0.029390976451028 Amb&Conserved
"ENSMUSG00000038608" 0.533609559434718 0.0030075454829848 -0.197041890700655 0.828692637984479 0.27747386312395 Amb&Conserved
"ENSMUSG00000038611" 0.00849921733516069 0.963692740197261 -0.116237840739372 0.797730496661997 0.795350910443632 Amb&Conserved
"ENSMUSG00000038618" -0.434436923532641 0.000510023318246774 -0.228934945834265 0.581564343839421 0.861963485271536 Amb&Conserved
"ENSMUSG00000038622" -0.238457324800194 0.212504483599909 -1.27065649047995 0.00392618467081009 0.140349105625582 Amb&Conserved
"ENSMUSG00000038623" -0.157414826701694 0.673089832920272 0.826018289339681 0.351172881677268 0.838431110543861 Amb&Conserved
"ENSMUSG00000038633" 0.091758668353087 0.466784516806038 0.125105709316747 0.761640933893408 0.909718531623176 Amb&Conserved
"ENSMUSG00000038637" 0.149053820226081 0.413807525081563 -0.227367958452069 0.804202200108374 0.794694456237566 Amb&Conserved
"ENSMUSG00000038642" 0.334177862781656 0.0721045543883885 0.260718303408017 0.220443935363718 0.714573568424307 Amb&Conserved
"ENSMUSG00000038658" 0.344274381255886 0.00114844615694269 0.228251149009941 0.0587063105500917 0.42618720375498 Amb&Conserved
"ENSMUSG00000038671" 0.0134018960081771 0.949654389564898 0.50031741006997 0.558188129248903 0.714573568424307 Amb&Conserved
"ENSMUSG00000038685" -0.115847484807746 0.451046703002578 0.162843158384322 0.73145018413095 0.859046744401198 Amb&Conserved
"ENSMUSG00000038690" 0.0818502211860078 0.715032005631008 -0.000287102725627709 0.998181205877785 0.403837524455416 Amb&Conserved
"ENSMUSG00000038696" -0.0826436788582546 0.413807525081563 0.0445188780399874 0.884723623054861 0.883781237677949 Amb&Conserved
"ENSMUSG00000038697" 0.0489172682572465 0.737581692074644 0.0688519822208911 0.941774805886351 0.942173559816134 Amb&Conserved
"ENSMUSG00000038708" 0.234713969786757 0.0282926373102427 0.147357507771299 0.336434288305186 0.442913666348395 Amb&Conserved
"ENSMUSG00000038736" -0.016094036610762 0.941446725263981 -0.142097713362373 0.674721133803258 0.758974158697585 Amb&Conserved
"ENSMUSG00000038740" -0.429618289722562 0.0565199881912688 -0.269016123390256 0.62966101406194 1 Amb&Conserved
"ENSMUSG00000038759" -0.128982359442813 0.245345730181269 -1.23635275612026 0.547112713552114 0.0668104535828964 Amb&Conserved
"ENSMUSG00000038762" 0.0307510508276361 0.788448884264697 -0.0205006747833932 0.93409670561852 0.68536560509562 Amb&Conserved
"ENSMUSG00000038766" -0.108031653664843 0.411018137854002 -0.295712505009763 0.178285767105133 0.240422977619098 Amb&Conserved
"ENSMUSG00000038773" 0.0666518824040123 0.603778661253404 0.0103254799844195 0.988657363709853 0.912897421068325 Amb&Conserved
"ENSMUSG00000038780" -0.440883972336452 0.000611549218941777 -0.0527635566800975 0.876272874381172 0.215779204889208 Amb&Conserved
"ENSMUSG00000038806" -0.0677830718578915 0.647672714738025 -0.0556885463073649 0.898931308346533 0.990091817272404 Amb&Conserved
"ENSMUSG00000038816" 0.495720599350962 0.0377755331315936 0.970285459161663 0.0671273931190925 0.714573568424307 Amb&Conserved
"ENSMUSG00000038828" -0.124937217487482 0.335157302816232 0.0338492149699752 0.941774805886351 0.877351641067081 Amb&Conserved
"ENSMUSG00000038838" 0.0641849499629454 0.685092596452524 -0.0572130538308589 0.815378423302852 0.654060636769398 Amb&Conserved
"ENSMUSG00000038845" 0.306584230672355 0.00521768814473797 -0.0433710366461419 0.966018691134243 0.429465294334606 Amb&Conserved
"ENSMUSG00000038855" 0.151132702386513 0.392801476097793 1.66119391564346 0.0558096739372743 2.19838318733865e-06 Amb&Conserved
"ENSMUSG00000038866" 0.0907148685353379 0.39666861978992 0.0419700894648797 0.874963374883288 0.80835356385815 Amb&Conserved
"ENSMUSG00000038871" 0.17445969444431 0.262701464058151 -0.872083739293886 0.69914936184878 0.121446289660026 Amb&Conserved
"ENSMUSG00000038872" 0.29820895859392 0.0296599635529748 -0.079503998347484 0.87932394590366 0.123629815981788 Amb&Conserved
"ENSMUSG00000038893" -0.0620016897945167 0.825804464262911 -0.839310968792381 0.234486515435199 0.584118276820525 Amb&Conserved
"ENSMUSG00000038894" 0.147643770219638 0.731576930056631 0.0237237062413733 0.973051641404838 0.756922615474706 Amb&Conserved
"ENSMUSG00000038902" 0.254004312393104 0.0280902859166655 0.235227247418389 0.761003608104981 0.900368693745585 Amb&Conserved
"ENSMUSG00000038909" 0.0319591191480874 0.78932175066731 -0.026734045354132 0.922309383805799 0.783404347492162 Amb&Conserved
"ENSMUSG00000038914" 0.124670142655153 0.458706363474779 0.103105299860152 0.79020703322162 0.986420045318748 Amb&Conserved
"ENSMUSG00000038936" -0.373667314582332 0.169365693654129 -0.487691391325303 0.786254276784 1 Amb&Conserved
"ENSMUSG00000038957" -0.158142373698871 0.26622072325487 0.495114164690201 0.376628109868827 0.293832183156274 Amb&Conserved
"ENSMUSG00000038970" -0.0177342780053865 0.907656187807077 0.0252950540341969 0.948204920343474 1 Amb&Conserved
"ENSMUSG00000038975" 0.0713232911431147 0.592572265021429 0.470691381059466 0.432040925547759 0.718062153155781 Amb&Conserved
"ENSMUSG00000039000" 0.0526074197935554 0.642430579244173 -0.0679137573292597 0.872310500353142 0.631753433386668 Amb&Conserved
"ENSMUSG00000039004" -0.343081682390739 0.0394238256313859 -1.24429024603625 0.634037408180633 0.371258449027184 Amb&Conserved
"ENSMUSG00000039007" -0.065828988992213 0.686384492773249 0.389736449474736 0.224272537999354 0.202978238254829 Amb&Conserved
"ENSMUSG00000039018" -0.867729398758724 5.0557095607354e-13 -0.472662213102522 0.254794268891527 0.591977084514557 Amb&Conserved
"ENSMUSG00000039033" -0.617097612001717 0.00109416838684738 0.115067833344513 0.88314095972694 0.304074021347781 Amb&Conserved
"ENSMUSG00000039046" 0.227436473932441 0.0639682108520287 -0.0947195559101616 0.792391329476331 0.0619453246546548 Amb&Conserved
"ENSMUSG00000039047" -0.166505101948592 0.0846074409595591 0.0292635171606634 0.959577010823662 0.713224645279309 Amb&Conserved
"ENSMUSG00000039048" -0.289912296850658 0.0247054616031965 -0.0565166113259223 0.895851393141252 0.758974158697585 Amb&Conserved
"ENSMUSG00000039050" -0.00728202715733678 0.960747601871114 -0.320960397656057 0.20574358402697 0.20137384276412 Amb&Conserved
"ENSMUSG00000039063" -0.0905826496772505 0.661654115958989 0.113899154294473 0.57175349630493 0.502866204090937 Amb&Conserved
"ENSMUSG00000039065" 0.292601643149496 0.0308456946245588 0.497915292229199 0.090801402869228 0.8424582432131 Amb&Conserved
"ENSMUSG00000039068" 0.0116745568077765 0.93160298029132 -0.264226647047976 0.349898234526071 0.27747386312395 Amb&Conserved
"ENSMUSG00000039084" 0.344993745562527 0.237023108946994 0.179890637834578 0.810491582685005 0.93582799895236 Amb&Conserved
"ENSMUSG00000039086" -0.260354782812475 0.0588316012960835 -0.259271122919562 0.699688719964539 0.883781237677949 Amb&Conserved
"ENSMUSG00000039087" 0.157734459422892 0.449689725739817 -0.412701619337335 0.433684526497206 0.00182984878391638 Amb&Conserved
"ENSMUSG00000039089" 0.0297979540759328 0.90466514982215 3.51308233086361 0.0636868805513277 6.1170582419639e-05 Amb&Conserved
"ENSMUSG00000039100" 0.0929421040851071 0.437700888613848 -0.111845590049649 0.374076615488723 0.00261054199770998 Amb&Conserved
"ENSMUSG00000039105" -0.659919436455625 3.0497768558235e-08 -0.300678130248689 0.145309985541006 0.299495205993987 Amb&Conserved
"ENSMUSG00000039109" 1.19162208956239 0.0522658899031194 -1.06788481307416 0.581564343839421 0.235903590359036 Amb&Conserved
"ENSMUSG00000039115" 0.411703983477597 0.00109371662676561 0.388806453618219 0.0828660311584243 0.891035109640267 Amb&Conserved
"ENSMUSG00000039117" 0.269377213836007 0.0736764408587798 0.116280603901686 0.833986247207023 0.819069554708868 Amb&Conserved
"ENSMUSG00000039126" 0.319079046561613 0.531256789963162 -0.982507295134344 0.435617251417381 0.774156752493553 Amb&Conserved
"ENSMUSG00000039128" -0.037632510415693 0.798258781739227 -0.206767748327252 0.0710805047178958 0.275966950258378 Amb&Conserved
"ENSMUSG00000039145" -0.0323718889674056 0.895586231326217 -0.0904047401189718 0.604665519840228 0.486673330849204 Amb&Conserved
"ENSMUSG00000039148" 0.0672005356589492 0.592811495874244 -0.280180826854361 0.521361651811813 0.278257018346241 Amb&Conserved
"ENSMUSG00000039156" -0.309953780656251 0.0162496924119788 0.0895181279203282 0.824165463137927 0.25297799210362 Amb&Conserved
"ENSMUSG00000039157" 0.408145144617982 0.0212836393409704 0.161433263667161 0.400992455463328 0.340707341491584 Amb&Conserved
"ENSMUSG00000039158" -0.0881368166272088 0.727545012724954 -0.307516214725791 0.728264456547895 0.873400192643027 Amb&Conserved
"ENSMUSG00000039164" -0.183975237290893 0.388484792780279 -0.30338161329083 0.491164768082876 0.864761902387618 Amb&Conserved
"ENSMUSG00000039166" 0.236014758871834 0.256769244159261 0.635177151786212 0.416865902311982 0.982901877036648 Amb&Conserved
"ENSMUSG00000039167" 0.697274770035208 2.65915804845268e-06 0.466177729226751 0.266877784231655 0.760400303183952 Amb&Conserved
"ENSMUSG00000039176" -0.263236522451816 0.0572058708731001 -0.203003269423307 0.219908413252392 1 Amb&Conserved
"ENSMUSG00000039182" 0.00182020997331529 0.994429893220492 0.167499994859597 0.814360518998433 0.927567151041742 Amb&Conserved
"ENSMUSG00000039183" -0.184812338838514 0.293364306075778 0.136795742266934 0.89934438948122 0.751178282304753 Amb&Conserved
"ENSMUSG00000039197" 0.0664300975210079 0.62878040676658 -0.120594221681183 0.0536130666443054 6.09997025855184e-08 Amb&Conserved
"ENSMUSG00000039199" -0.397645651791711 0.0579762295272071 0.241983137328213 0.803163081236948 0.64165202179216 Amb&Conserved
"ENSMUSG00000039202" -0.144390066811509 0.490770019072545 0.122010929852259 0.404937470826376 0.0302357984397903 Amb&Conserved
"ENSMUSG00000039205" 0.312560491273017 0.0674492916781692 0.726740866750298 0.00435522397416862 0.260540789273095 Amb&Conserved
"ENSMUSG00000039206" -0.237055414465973 0.110804603870901 0.108461868670332 0.784391700305289 0.507099033641927 Amb&Conserved
"ENSMUSG00000039210" 0.201267102379154 0.0879462271748011 0.00841587370956509 0.986784111505088 0.465780526858419 Amb&Conserved
"ENSMUSG00000039218" 0.118204747287773 0.651994453473343 -0.050332061658735 0.712370264577105 0.000148599130840451 Amb&Conserved
"ENSMUSG00000039219" 0.613534489189863 0.000151978071165674 0.223357642955781 0.496948852890328 0.164118463016571 Amb&Conserved
"ENSMUSG00000039230" -0.351511078088332 0.00421670874001567 0.060180897892174 0.874359592260971 0.178229161479696 Amb&Conserved
"ENSMUSG00000039234" -0.0293526793498879 0.850261128181589 -0.066227590906545 0.83015475835732 0.596605055106567 Amb&Conserved
"ENSMUSG00000039244" -0.16075334707462 0.296772001949059 -0.605304541929514 0.00472308433569202 0.135063094724223 Amb&Conserved
"ENSMUSG00000039246" -0.120830068876232 0.568156344268958 0.454046900720289 0.266877784231655 0.256778094493492 Amb&Conserved
"ENSMUSG00000039253" -0.18250343297198 0.115232438490077 -0.304759231074721 0.381247535509828 0.743310256025603 Amb&Conserved
"ENSMUSG00000039254" -0.224690201768159 0.233459901934903 -0.160338542849096 0.673377104512313 1 Amb&Conserved
"ENSMUSG00000039262" 0.0110275770344464 0.939046762395024 -0.124318712360514 0.331547043111889 0.132800448426196 Amb&Conserved
"ENSMUSG00000039263" -0.163906562228111 0.202335065673379 -0.0881523089369906 0.702019723407422 0.969091762538076 Amb&Conserved
"ENSMUSG00000039270" -0.33235308555772 0.00587988708944067 -0.10754495517154 0.236560668623859 0.344437023804533 Amb&Conserved
"ENSMUSG00000039285" 0.119585219632224 0.139413650295557 0.0156299272999485 0.982635002528635 0.792098047932219 Amb&Conserved
"ENSMUSG00000039286" 0.116788487231687 0.431865932264934 0.0296967883907951 0.930431452720554 0.66885194404062 Amb&Conserved
"ENSMUSG00000039298" 0.235084863622407 0.0784217568438405 0.241222694616613 0.768226244171303 1 Amb&Conserved
"ENSMUSG00000039307" -0.141216327233518 0.493713496620867 0.48194717798233 0.404458655348391 0.494054959796791 Amb&Conserved
"ENSMUSG00000039308" -0.276653733256535 0.0226109831763639 0.33715096858318 0.589410272369817 0.186361050880556 Amb&Conserved
"ENSMUSG00000039316" 0.155292334818257 0.499966613205982 0.967449933411473 0.424711947382884 0.845838514815451 Amb&Conserved
"ENSMUSG00000039318" -0.19016483224568 0.106668430516365 0.273632927067777 0.350252288643827 0.11406734217581 Amb&Conserved
"ENSMUSG00000039345" -0.666730379061091 1.74583878670926e-08 -0.211506329722959 0.391812613559538 0.286878439236154 Amb&Conserved
"ENSMUSG00000039354" -0.206035159307005 0.0517416437328511 0.215908550056597 0.787728203462739 0.736695165001313 Amb&Conserved
"ENSMUSG00000039377" 0.0544252765186976 0.836447744974997 -0.244943171218095 0.778402224222453 0.859046744401198 Amb&Conserved
"ENSMUSG00000039395" 0.260219114932736 0.0526534144676005 0.413275763251234 0.159975876676895 0.839959630872262 Amb&Conserved
"ENSMUSG00000039428" -0.266932285827773 0.0371490405002431 -0.0975796779312217 0.619394954604078 0.633431519670264 Amb&Conserved
"ENSMUSG00000039449" -0.256714409703998 0.0270409352871522 -0.223524358378969 0.376628109868827 0.963173657601527 Amb&Conserved
"ENSMUSG00000039456" 0.195527439039538 0.288708641901555 0.361329599358689 0.487412253182566 0.943706160931837 Amb&Conserved
"ENSMUSG00000039457" -0.0394413479411988 0.955489197670255 0.0707489907134319 0.903876335499508 0.982134204121935 Amb&Conserved
"ENSMUSG00000039458" -0.0335831194745133 0.858321896939753 -0.355953659090985 0.728026931947726 0.782376689621292 Amb&Conserved
"ENSMUSG00000039463" -0.116100828367411 0.306269815590876 0.308575201503652 0.225690419592929 0.134831034908939 Amb&Conserved
"ENSMUSG00000039470" -1.53206786850541 5.92734153661039e-07 -1.48562201377509 0.19722715236819 1 Amb&Conserved
"ENSMUSG00000039473" 0.131941919240026 0.204714645552708 -0.116208522551289 0.744238138864802 0.218446997921398 Amb&Conserved
"ENSMUSG00000039474" 0.10829633953656 0.496679389143772 -0.145417128288459 0.901198289567799 0.743144260021646 Amb&Conserved
"ENSMUSG00000039477" 0.255347652636733 0.105492299497223 -0.156832962159829 0.756642515357277 0.173125535777279 Amb&Conserved
"ENSMUSG00000039478" 0.507300205282732 0.0118972724257338 0.0245968694083295 0.986350570295746 0.677431526564745 Amb&Conserved
"ENSMUSG00000039483" -0.154704463573759 0.388873628893022 0.392339688624022 0.367092105458572 0.406511227068847 Amb&Conserved
"ENSMUSG00000039496" -0.187614268347332 0.636015122588357 0.0677092207699855 0.968109920934142 1 Amb&Conserved
"ENSMUSG00000039501" -0.0147516704488934 0.928664902397017 -0.115656394568431 0.722481591060563 0.69525367777662 Amb&Conserved
"ENSMUSG00000039509" 0.0241015151387465 0.890465585821063 0.0558902152137059 0.935685768612894 1 Amb&Conserved
"ENSMUSG00000039512" 0.244986994776622 0.0293996236749221 0.153018463404101 0.429762291300386 0.647643549396534 Amb&Conserved
"ENSMUSG00000039515" -0.360870471232744 0.00535303078634239 -0.0235975135812489 0.934291168818626 0.176122854075129 Amb&Conserved
"ENSMUSG00000039529" -0.454837403184235 0.0110555028119818 -0.220671420374742 0.458708367576043 0.503054259162396 Amb&Conserved
"ENSMUSG00000039536" -0.0625437847585428 0.60836419580517 0.243001725702781 0.137401780146883 0.103484875057027 Amb&Conserved
"ENSMUSG00000039585" 0.237909081776518 0.193622373679976 -0.421373601565267 0.517059780671164 0.226209780075245 Amb&Conserved
"ENSMUSG00000039599" 0.0554073542449713 0.673777097593025 0.0556016509179609 0.898426501555067 0.932754052600111 Amb&Conserved
"ENSMUSG00000039611" -0.0964214671631865 0.868158825237699 -1.57057470914205 0.0981306724840963 0.510163380398925 Amb&Conserved
"ENSMUSG00000039616" 0.00859905462398938 0.954538835615008 0.105909985262866 0.744184447397808 0.937917222440183 Amb&Conserved
"ENSMUSG00000039621" -0.0796399304597883 0.673777097593025 -0.0965843391969319 0.92804226681355 0.953912799388911 Amb&Conserved
"ENSMUSG00000039632" -0.513429389726997 0.0308078672948492 0.250480929541804 0.717653237920128 0.337290038360443 Amb&Conserved
"ENSMUSG00000039633" -0.0988225019409165 0.676422550987347 -0.296536796882585 0.666314900507758 0.91285551597096 Amb&Conserved
"ENSMUSG00000039637" -0.112695447349716 0.560343689262929 0.0472552614887974 0.934291168818626 0.88581331829751 Amb&Conserved
"ENSMUSG00000039646" 0.128124053368683 0.653081065749405 -0.023780151669963 0.982635002528635 0.792309611838676 Amb&Conserved
"ENSMUSG00000039652" 0.19122245562681 0.156739741729813 -0.0878184168107261 0.900958856477583 0.593434923958252 Amb&Conserved
"ENSMUSG00000039660" -0.060992411388478 0.733008351721458 -0.112731662497965 0.903876335499508 1 Amb&Conserved
"ENSMUSG00000039662" 0.193607494592237 0.148223313711689 0.2183064703828 0.154423838670256 0.952654837633525 Amb&Conserved
"ENSMUSG00000039678" 0.130683002954667 0.207909142368442 0.15739143882032 0.589397627187001 1 Amb&Conserved
"ENSMUSG00000039686" -0.287301008542797 0.0313208926597734 -0.043466193608914 0.874963374883288 0.564608746975143 Amb&Conserved
