"" "log2FoldChange" "padj" "log2FoldChange" "padj" "batpvals_coldmale_adj" Amb&Conserved
"ENSMUSG00000055707" -0.0381219018596558 0.840958190456524 -0.123973539244549 0.797910231688687 0.987360975859859 Amb&Conserved
"ENSMUSG00000055737" 0.00421776006010013 0.983433826579651 -1.69994757515363 0.0455105478708618 0.086099186684123 Amb&Conserved
"ENSMUSG00000055818" 0.13357990524262 0.646554356337363 0.0876069960276586 0.933958976302831 1 Amb&Conserved
"ENSMUSG00000055835" -0.212273202528691 0.334269497816819 -0.222222683163661 0.698485293297482 1 Amb&Conserved
"ENSMUSG00000055866" -0.496147229183589 0.442517851364993 0.0330287518857633 0.955383108363454 0.578807011723321 Amb&Conserved
"ENSMUSG00000055884" 0.167678241428878 0.419015794644778 0.194824179217285 0.601028667692245 1 Amb&Conserved
"ENSMUSG00000055897" -0.116549868046608 0.567757429914437 0.0262701119319526 0.970799768041815 1 Amb&Conserved
"ENSMUSG00000055917" 0.330356458333771 0.0420342219163564 0.600181827147585 0.18806017054951 0.8902138248493 Amb&Conserved
"ENSMUSG00000055923" 0.0295045425388034 0.870850975509747 0.200963773082423 0.600853315907247 0.95225675207807 Amb&Conserved
"ENSMUSG00000055932" -0.000148780083197561 0.99955082086397 -0.202655234227822 0.33184898006613 0.592469181055166 Amb&Conserved
"ENSMUSG00000055943" 0.252396209512587 0.00346859479023192 0.0524829234298124 0.826998008200064 0.563287876540114 Amb&Conserved
"ENSMUSG00000055991" 0.170902647220915 0.146140702139651 0.105001848121062 0.676409909460594 0.994219633352775 Amb&Conserved
"ENSMUSG00000056014" 0.159886887640675 0.437187991049037 -0.189242505147895 0.782524412382791 0.87400978744028 Amb&Conserved
"ENSMUSG00000056050" 0.17831257523989 0.132434549639313 -0.0469028523655721 0.828888188094296 0.421762026619752 Amb&Conserved
"ENSMUSG00000056076" 0.0599291739766869 0.540725613836183 0.0078032228141748 0.974383065461395 0.910626001796203 Amb&Conserved
"ENSMUSG00000056091" -0.474044838129758 0.0223097158785573 -0.0537543777396996 0.918936697368845 0.440607041448637 Amb&Conserved
"ENSMUSG00000056121" -0.0781641873055545 0.490155509642852 0.12609322793646 0.33137863254249 0.425730610875564 Amb&Conserved
"ENSMUSG00000056131" -0.702026857866438 0.00136196333760794 0.0578391189186089 0.933564064905095 0.576464629544205 Amb&Conserved
"ENSMUSG00000056167" 0.0126613923451716 0.917771266024888 0.0738601072531028 0.839280125295102 0.996029996254776 Amb&Conserved
"ENSMUSG00000056204" 0.108566447680821 0.323061687766265 0.191623867524929 0.802125079065342 0.940798054200469 Amb&Conserved
"ENSMUSG00000056216" -0.324744084157222 9.13138898518968e-05 0.0448161374841027 0.965947190020587 0.748667075422433 Amb&Conserved
"ENSMUSG00000056260" -0.269642437713969 0.147473482581156 -0.0849247363345168 0.855405688528628 0.949149517074779 Amb&Conserved
"ENSMUSG00000056267" 0.129521449388143 0.618498459660962 -0.349981755240537 0.510681562955809 0.629273262556643 Amb&Conserved
"ENSMUSG00000056268" -0.0388547963976983 0.844070997409099 -0.124108538585511 0.914500991508602 1 Amb&Conserved
"ENSMUSG00000056310" 0.36685479827595 0.00371029263287017 0.114986967985359 0.721828167930564 0.871726956112713 Amb&Conserved
"ENSMUSG00000056413" -0.152813410949025 0.412325268381186 0.25004862192598 0.314815703422077 0.184261845271111 Amb&Conserved
"ENSMUSG00000056459" 0.0171060258323619 0.93824854524718 0.0101327286647627 0.991751771437556 1 Amb&Conserved
"ENSMUSG00000056476" 0.0302627339074427 0.932625532782675 0.419384857057377 0.492981823573576 0.773898082215246 Amb&Conserved
"ENSMUSG00000056492" 0.114460592665535 0.388437012930984 0.196243083396312 0.000268777009330235 0.387324407554253 Amb&Conserved
"ENSMUSG00000056493" -0.0772138152458069 0.683050635586607 -0.198469516616074 0.391731374421041 0.800688724814331 Amb&Conserved
"ENSMUSG00000056515" -1.22338833863838 9.86728633652604e-15 -0.145125909697326 0.784765410879599 0.0716224925118318 Amb&Conserved
"ENSMUSG00000056536" 0.252469213081263 0.0694649515810448 0.588866366269279 0.17505409586213 0.724040006247222 Amb&Conserved
"ENSMUSG00000056602" 0.0933719899755219 0.45157689384051 -0.247486153346288 0.0576407879802861 0.0141643596287906 Amb&Conserved
"ENSMUSG00000056608" -0.0158381282929461 0.968161312928123 0.313942137290231 0.101744694208063 0.333272833850879 Amb&Conserved
"ENSMUSG00000056692" -0.0939215445064838 0.282170528684362 -0.0251527245961254 0.979247616196644 1 Amb&Conserved
"ENSMUSG00000056708" 0.310632261590293 0.0884882488371931 1.49342239578931 0.00781545138710342 0.215980906126319 Amb&Conserved
"ENSMUSG00000056724" 0.0864813790249097 0.445330605174089 0.0826912845133344 0.83495448973659 1 Amb&Conserved
"ENSMUSG00000056749" 0.0682619220275347 0.855944134617849 0.248157676824454 0.567746268328686 0.890174757134186 Amb&Conserved
"ENSMUSG00000056770" -0.148444119789022 0.0378198136595883 -0.0696056267711306 0.776114951800647 0.844279708220629 Amb&Conserved
"ENSMUSG00000056820" 0.265911460419107 0.00193921573304983 0.359790074998377 0.320232844070911 0.936967450684854 Amb&Conserved
"ENSMUSG00000056899" 0.295102931246316 0.144188664994174 0.493866018575246 0.00703833540339878 0.79868375208794 Amb&Conserved
"ENSMUSG00000056917" 0.0386813727830741 0.839404430700526 -0.0616559110935888 0.899720998325415 0.966848048950025 Amb&Conserved
"ENSMUSG00000056919" -0.00137034813586895 0.995942745107896 0.268490572676773 0.653744873784807 0.911022150448137 Amb&Conserved
"ENSMUSG00000056941" 0.158210836982922 0.211060989340824 0.120939635618182 0.726523390098427 1 Amb&Conserved
"ENSMUSG00000056952" -0.00666793737190711 0.974807269316817 0.0185941460793375 0.974383065461395 1 Amb&Conserved
"ENSMUSG00000056962" 0.173609052173986 0.13843291552142 0.250227741176017 0.669471736259199 1 Amb&Conserved
"ENSMUSG00000057054" 0.921114190241495 2.42199172310108e-12 0.609783309794904 0.111499101954431 0.989065966006874 Amb&Conserved
"ENSMUSG00000057110" -0.0327130189123912 0.854530554291832 -0.0811108671459961 0.828832758403673 1 Amb&Conserved
"ENSMUSG00000057123" 0.765933028396674 0.000308434137121116 0.0745285947467315 0.932748434369564 0.761965714596405 Amb&Conserved
"ENSMUSG00000057133" -0.120254493293866 0.366086629537256 -0.41784022301132 0.173342836656351 0.639175999528863 Amb&Conserved
"ENSMUSG00000057147" 0.117066936298534 0.631155943016333 0.689383857322463 0.112247194205387 0.472058070388063 Amb&Conserved
"ENSMUSG00000057181" 0.336785307552004 0.000794497935277988 0.200488510576318 0.396948421079129 0.899154250014703 Amb&Conserved
"ENSMUSG00000057193" -0.653822770559843 1.87049159880213e-15 -0.294068773229403 0.652695886495019 0.699250781905986 Amb&Conserved
"ENSMUSG00000057219" -0.100174826286294 0.731469258097585 -0.56253708937835 0.620669885683628 0.94896237670544 Amb&Conserved
"ENSMUSG00000057230" -0.0315023320598458 0.885084647767522 0.0413872179384328 0.855060024998289 0.845215784810156 Amb&Conserved
"ENSMUSG00000057236" -0.104041692533311 0.388088872274821 -0.0811771331032224 0.710543047137596 1 Amb&Conserved
"ENSMUSG00000057286" -0.444158234265514 0.00748625721870277 -0.0271003245960257 0.979247616196644 0.685146350241165 Amb&Conserved
"ENSMUSG00000057342" -0.210505228305896 0.267479894097297 0.178759421513642 0.844002195447132 0.877563170064384 Amb&Conserved
"ENSMUSG00000057367" 0.12489591908779 0.287000978605581 0.375815387315835 0.402633936922182 0.87400978744028 Amb&Conserved
"ENSMUSG00000057406" -0.188910242028354 0.120579602151688 -0.567117023324679 0.35180629017673 0.716116508956473 Amb&Conserved
"ENSMUSG00000057469" 0.197629764852744 0.0366634763362051 -0.128253191263543 0.796959215773687 0.531303022789444 Amb&Conserved
"ENSMUSG00000057530" 0.0536935681782421 0.67167561934116 -0.247329794145283 0.226360486604153 0.227249285272944 Amb&Conserved
"ENSMUSG00000057541" 0.0903709029088527 0.502887784231484 -0.74320323667386 0.216878039752333 0.241217671881907 Amb&Conserved
"ENSMUSG00000057554" 0.322972542542294 2.82559887881647e-05 0.0592070671150171 0.864315767056851 0.62481464576019 Amb&Conserved
"ENSMUSG00000057561" -0.183521836633801 0.153885796231357 0.374006588803178 0.512763091143406 0.176889885993759 Amb&Conserved
"ENSMUSG00000057572" -0.12703375767967 0.337656253694136 -0.225245246284492 0.716593658660155 0.99635392255037 Amb&Conserved
"ENSMUSG00000057594" 0.0921312021272599 0.584435720712275 -0.102382680915582 0.739806214740418 0.996029996254776 Amb&Conserved
"ENSMUSG00000057637" -0.079725185154783 0.76224010735767 -0.0975209101190827 0.731590864757052 1 Amb&Conserved
"ENSMUSG00000057649" 0.0374347636509169 0.806394495122664 -0.11856508418342 0.737044938005371 0.927114898092399 Amb&Conserved
"ENSMUSG00000057672" -0.242274511332906 0.000263658027974506 -0.109647634707848 0.528389287984612 0.473228562652489 Amb&Conserved
"ENSMUSG00000057738" 0.0925472959628208 0.215559101129326 -0.0309033279670672 0.741991054221073 0.184963127107941 Amb&Conserved
"ENSMUSG00000057751" 0.419388143700786 0.23193150529244 -0.206884777387408 0.795679890190941 0.737245090919814 Amb&Conserved
"ENSMUSG00000057788" 0.0245014481256964 0.925653223848019 -0.310904658250807 0.582011028912385 0.781209475134537 Amb&Conserved
"ENSMUSG00000057789" 0.0122023749533504 0.983433826579651 -0.213037946658996 0.767173740225131 0.884047215830434 Amb&Conserved
"ENSMUSG00000057858" -0.0341207999608727 0.899970407232567 -0.158596698698764 0.715942740763626 1 Amb&Conserved
"ENSMUSG00000057880" -0.409002325694655 0.105312772999766 -0.231494989096676 0.677505963901273 0.997648146469987 Amb&Conserved
"ENSMUSG00000057982" 0.073259391686343 0.777401878693141 -0.330679949855017 0.0103020898752837 0.183235329159963 Amb&Conserved
"ENSMUSG00000058006" 0.144377017706436 0.439028246773987 0.00765275753249076 0.987561199741726 0.809198738927653 Amb&Conserved
"ENSMUSG00000058013" -0.0813889938075283 0.60409579802282 -0.223873194355209 0.53423417493591 0.769657886107672 Amb&Conserved
"ENSMUSG00000058022" 0.0479669031277359 0.856098010231041 -0.139102793750397 0.778902211601302 0.930655012108419 Amb&Conserved
"ENSMUSG00000058056" 0.178675605672678 0.384455171314719 0.0142287178829527 0.956198815888675 0.82871228481523 Amb&Conserved
"ENSMUSG00000058070" -0.536120944815422 6.51067334650728e-05 0.255554794924936 0.733744098540136 0.362903773278111 Amb&Conserved
"ENSMUSG00000058093" 0.46581371959479 0.0173448557214363 0.775491021105945 0.184985781782926 0.836438124417727 Amb&Conserved
"ENSMUSG00000058099" -0.446723302966666 0.0984008864689792 -1.3437207966463 0.00658732388111554 0.614956225259173 Amb&Conserved
"ENSMUSG00000058135" 0.352595936663036 0.0406036342254409 -0.294752273731315 0.837081160114189 0.992843334641466 Amb&Conserved
"ENSMUSG00000058173" -0.00951210169358252 0.988142506369661 0.632323695027669 0.238659305482776 0.619633765008056 Amb&Conserved
"ENSMUSG00000058192" -0.19053814525383 0.104937534789602 -0.134982782782369 0.855895575007717 1 Amb&Conserved
"ENSMUSG00000058230" -0.119017233242081 0.460546877052743 -0.120059997327273 0.454227503836205 1 Amb&Conserved
"ENSMUSG00000058291" 0.340272495739089 0.00412345070777994 0.280494914028784 0.180911918607266 1 Amb&Conserved
"ENSMUSG00000058301" 0.147013277770878 0.192182300586261 0.00266343599435576 0.993845235089364 0.771837693724597 Amb&Conserved
"ENSMUSG00000058318" -0.0497125043174343 0.839386295957655 0.65108804408733 0.0153557813069904 0.0716224925118318 Amb&Conserved
"ENSMUSG00000058392" 0.0860519913499405 0.674265821186304 -0.0199000431172762 0.977548965305184 1 Amb&Conserved
"ENSMUSG00000058396" -0.527819116658505 0.00983873566295128 -0.644069669397404 0.313595384101375 0.998155314702039 Amb&Conserved
"ENSMUSG00000058407" 0.0684206395181739 0.514568361817677 -0.228391285759885 0.256330738384231 0.435938797647314 Amb&Conserved
"ENSMUSG00000058440" -0.0788780812190688 0.635455274094015 -1.19780142177082 0.0929255499962238 0.32746873575734 Amb&Conserved
"ENSMUSG00000058444" 0.127478288975284 0.288536364798598 0.0687988349851229 0.932748434369564 1 Amb&Conserved
"ENSMUSG00000058446" 0.118493103343578 0.264533290052679 0.408386306991502 0.00582921717906178 0.227449881499977 Amb&Conserved
"ENSMUSG00000058486" -0.267676779580217 0.0554014067377183 -0.770099826689896 0.328560285267659 0.64969750752084 Amb&Conserved
"ENSMUSG00000058558" 0.165855550331387 0.267597030672172 0.1510746107482 0.884136865838119 1 Amb&Conserved
"ENSMUSG00000058594" 0.0558823515895552 0.698606944924761 0.00483128135826374 0.990941818452147 0.948420795726917 Amb&Conserved
"ENSMUSG00000058620" -0.521200944486687 0.349002194154731 -0.976166389259194 0.266785801954721 1 Amb&Conserved
"ENSMUSG00000058624" -0.900954947673642 3.44279862307362e-15 -0.391131626825632 0.139860520903692 0.168970228444347 Amb&Conserved
"ENSMUSG00000058656" -0.462979693501889 0.0098844478801911 0.130639935054397 0.899725383051945 0.535126074791426 Amb&Conserved
"ENSMUSG00000058729" 0.156532128593826 0.458428332690567 -0.357017286805352 0.633569031777598 0.674704761904762 Amb&Conserved
"ENSMUSG00000058761" 0.0034465377770854 0.988464344463169 0.0403253068213814 0.946815292883414 1 Amb&Conserved
"ENSMUSG00000058833" -0.136739989026651 0.362309120184184 0.176098308860075 0.469118036439251 0.259789314275141 Amb&Conserved
"ENSMUSG00000058886" -0.00990630068148543 0.970798791461276 -0.121908664718554 0.798800118544519 0.911906373739174 Amb&Conserved
"ENSMUSG00000058979" 0.286724025937603 0.243017162028025 -0.0175704655066522 0.96805471573771 0.564547811343305 Amb&Conserved
"ENSMUSG00000058997" -0.103732941911576 0.118204579998626 -0.196567974089384 0.00165378341340338 0.173466702708655 Amb&Conserved
"ENSMUSG00000059013" -0.310962259854492 0.171703573890302 -0.028363995199153 0.962675261257712 0.75677537110453 Amb&Conserved
"ENSMUSG00000059027" -0.605805864114151 0.00215580896244406 -0.194783911033626 0.734157883930911 0.62266041720243 Amb&Conserved
"ENSMUSG00000059119" 0.153934298414363 0.125911702671979 0.12618558849557 0.410952694559061 1 Amb&Conserved
"ENSMUSG00000059142" 0.200407713672409 0.365680674091279 0.267565648020377 0.500921497734833 1 Amb&Conserved
"ENSMUSG00000059182" -0.109804073428305 0.462358409955809 0.184895149324674 0.698485293297482 0.485171275294999 Amb&Conserved
"ENSMUSG00000059183" 0.00430455228904679 0.987763696292398 -0.113655299703782 0.880470973351243 0.968893214924649 Amb&Conserved
"ENSMUSG00000059208" 0.0452125983098267 0.66236467153048 0.258695916375823 0.533781827364203 0.653327148729497 Amb&Conserved
"ENSMUSG00000059248" -0.0266270555724717 0.825528343331101 -0.687957402396463 0.327917685631635 4.94273936813707e-14 Amb&Conserved
"ENSMUSG00000059263" 0.00514655058159039 0.980239679875918 -0.0650998075915713 0.809434651529332 0.911022150448137 Amb&Conserved
"ENSMUSG00000059288" -0.0829926376239301 0.624780045381983 -1.40698877306211 0.108103245849671 0.128872664596704 Amb&Conserved
"ENSMUSG00000059363" 0.0874939980330913 0.690478786473295 0.163901014382274 0.676985433958318 1 Amb&Conserved
"ENSMUSG00000059439" 0.159393284255889 0.137519691824168 -0.0679256287788572 0.898187684080223 0.712818326024274 Amb&Conserved
"ENSMUSG00000059456" 0.445216799329741 0.0184020155028805 0.411691351851121 0.509783668481876 1 Amb&Conserved
"ENSMUSG00000059474" 0.152320766939519 0.358437746126535 0.728114434747601 0.0617133409741285 0.28737659954115 Amb&Conserved
"ENSMUSG00000059475" 0.278964653753565 0.0336550159496964 0.156823103151473 0.788844720346062 1 Amb&Conserved
"ENSMUSG00000059482" -0.622134217153205 0.000319040484853059 -0.349189326992318 0.632248828980339 0.877468814609049 Amb&Conserved
"ENSMUSG00000059486" -0.0175249659812013 0.90908315925685 -0.15324896497584 0.750853831756799 0.987245256952317 Amb&Conserved
"ENSMUSG00000059495" -0.0297620939659904 0.814297056363726 -0.0274983542410664 0.835771242096064 1 Amb&Conserved
"ENSMUSG00000059588" -0.353369723209595 0.0182796270423679 -0.0844575228424129 0.847286550438729 0.767525681159447 Amb&Conserved
"ENSMUSG00000059669" -0.00228013992340945 0.995265720613537 -0.744524027729326 0.147103076274369 0.51298415717777 Amb&Conserved
"ENSMUSG00000059713" -0.13296848401463 0.56520151981645 0.10520822868701 0.909283675746209 0.895817657508855 Amb&Conserved
"ENSMUSG00000059734" 0.0324212233505541 0.829538692240576 0.0611844035788197 0.291746913873493 0.94896237670544 Amb&Conserved
"ENSMUSG00000059811" 0.153892055994684 0.247953590568282 -0.0172386636921418 0.939312775261727 0.574767106218637 Amb&Conserved
"ENSMUSG00000059834" -0.162615710930943 0.374334576512128 0.767892254241577 0.214641407787896 0.474006517044016 Amb&Conserved
"ENSMUSG00000059883" 0.00702820316989878 0.967197283935784 0.0179902952285562 0.972479148867486 1 Amb&Conserved
"ENSMUSG00000059890" 0.0439394250596788 0.683829528664356 0.136235107631828 0.300567802848104 0.808418466751228 Amb&Conserved
"ENSMUSG00000059920" -0.244346266764492 0.0189517685247314 0.178919913976559 0.475911700139134 0.124398846650156 Amb&Conserved
"ENSMUSG00000059970" -0.142870661824345 0.66021146101288 -0.13717221216884 0.915902877593984 0.994219633352775 Amb&Conserved
"ENSMUSG00000059975" 0.544597323753811 0.000231768542778135 0.125093446150327 0.784765410879599 0.643351303921008 Amb&Conserved
"ENSMUSG00000059995" 0.234046402283092 0.0676307355987784 0.198899613566506 0.739254200289818 1 Amb&Conserved
"ENSMUSG00000060002" -0.0698009308915989 0.495204064792091 0.0632817377703755 0.162422743157388 0.000133826409002074 Amb&Conserved
"ENSMUSG00000060012" 0.42816077452351 2.71335095099182e-08 0.240298317896565 0.708535943833977 0.879100084044988 Amb&Conserved
"ENSMUSG00000060036" 0.331715993997782 0.140238172572316 -0.00755596581711489 0.975665033210767 0.0243256243033663 Amb&Conserved
"ENSMUSG00000060073" -0.0160687990787706 0.946538755130968 -0.247210366523794 0.0221568962491961 0.230053796845431 Amb&Conserved
"ENSMUSG00000060098" 0.105965570769038 0.609964186448875 0.233922850955471 0.324987772950027 0.904093781423121 Amb&Conserved
"ENSMUSG00000060121" 0.245557176021506 0.221294678414665 -0.145405581956801 0.776745113026891 0.669609922537577 Amb&Conserved
"ENSMUSG00000060279" 0.0191501828683309 0.916749084352187 -0.0984344457460183 0.887004055513497 1 Amb&Conserved
"ENSMUSG00000060459" -0.106944308761178 0.531234166652097 0.153540346999017 0.0773471053485751 0.0109716935331404 Amb&Conserved
"ENSMUSG00000060477" -0.277861512502814 0.132492340275949 -0.0872330034738819 0.853567456177205 0.855239439669071 Amb&Conserved
"ENSMUSG00000060579" 0.0282615775551981 0.957667450546248 1.0970958029711 0.0521842003536616 0.779659571253863 Amb&Conserved
"ENSMUSG00000060586" -1.01807984096053 2.70966420357214e-06 -1.01796632266653 0.0645207463426662 1 Amb&Conserved
"ENSMUSG00000060600" -0.604342426891562 0.122623696947741 0.269401088359007 0.644048512684982 0.218552905191523 Amb&Conserved
"ENSMUSG00000060601" -0.103234739238296 0.546911041306213 -0.0468234003121537 0.839280125295102 0.997328315653532 Amb&Conserved
"ENSMUSG00000060657" 0.355804477660512 0.00121872266918425 0.180273833342192 0.263728550205301 0.653232438238608 Amb&Conserved
"ENSMUSG00000060671" 0.00924362775946899 0.969388605180615 -0.146251090702287 0.835277870774177 0.994219633352775 Amb&Conserved
"ENSMUSG00000060675" -0.302074147335023 0.0194874610081557 0.00997385713190918 0.987337482219697 0.381089599655103 Amb&Conserved
"ENSMUSG00000060733" -0.06865891987289 0.643658154830875 0.365350885496818 0.698485293297482 0.906484492559327 Amb&Conserved
"ENSMUSG00000060771" 0.156755107557766 0.146140702139651 -0.265445390928427 0.687349752078812 0.700189013656219 Amb&Conserved
"ENSMUSG00000060862" 0.158335924157704 0.571594650985071 0.210940935013911 0.526833377621228 1 Amb&Conserved
"ENSMUSG00000060904" -0.183961991761459 0.245348324994803 -0.111519323371961 0.674128743516395 0.940636972605224 Amb&Conserved
"ENSMUSG00000060935" -0.0113367904886315 0.959125371884606 0.0407701412591791 0.946815292883414 1 Amb&Conserved
"ENSMUSG00000061111" 0.280540455999799 0.0507759610899437 0.20836890920449 0.671752286034363 0.992843334641466 Amb&Conserved
"ENSMUSG00000061130" 0.0107641211591209 0.93824854524718 -0.279036705653047 0.4455959970223 0.544938023125745 Amb&Conserved
"ENSMUSG00000061136" -0.0512223381586379 0.753610551094727 0.177198524063955 0.803314971465851 0.724921975711661 Amb&Conserved
"ENSMUSG00000061207" -0.347056324031845 0.00467718636824777 -0.03038095903272 0.960944482879799 0.820841192890091 Amb&Conserved
"ENSMUSG00000061286" -0.0221875702786398 0.918123609778759 0.0684843272396805 0.835277870774177 0.994219633352775 Amb&Conserved
"ENSMUSG00000061288" -0.0366885493797683 0.909840890483394 0.128058271503578 0.881783163842491 1 Amb&Conserved
"ENSMUSG00000061306" 0.13825278659801 0.480138607539042 -1.03222473090692 0.260458163435299 9.52713883451746e-28 Amb&Conserved
"ENSMUSG00000061313" 0.148547302784069 0.189534702263034 -0.140786271767479 0.156556067484706 2.66067058097402e-05 Amb&Conserved
"ENSMUSG00000061374" 0.281360086232825 0.0413409539417375 -0.00789265268545205 0.99644186593562 1 Amb&Conserved
"ENSMUSG00000061411" 0.153223434932985 0.406329192269118 -0.108246517474524 0.744724562556434 0.637521689099814 Amb&Conserved
"ENSMUSG00000061455" -0.246336850788012 0.0104571840626605 -0.00257975052438285 0.996952213723073 0.682244054259445 Amb&Conserved
"ENSMUSG00000061474" -0.208301101923051 0.111366893199433 0.159724602303209 0.807879501961084 0.605977982241657 Amb&Conserved
"ENSMUSG00000061477" 0.123338211135804 0.289542820597652 0.6922959819576 0.276463407406057 0.685146350241165 Amb&Conserved
"ENSMUSG00000061536" -1.07232958032978 2.1129665478372e-08 -0.689815120148545 0.268747890466196 0.954538651147247 Amb&Conserved
"ENSMUSG00000061589" 0.117509684546737 0.522053417223253 -0.0782407833541579 0.896930849930228 0.857704882754524 Amb&Conserved
"ENSMUSG00000061607" 0.0169149170042047 0.957667450546248 0.458629254318744 0.222963068833401 0.484438398293726 Amb&Conserved
"ENSMUSG00000061665" 0.16566405522859 0.248600805781884 0.908073039401014 0.0529239032250142 0.207262034377561 Amb&Conserved
"ENSMUSG00000061689" 0.0922048648953824 0.739769541642318 0.528683270179238 0.0621796038787749 0.278766573262082 Amb&Conserved
"ENSMUSG00000061731" -0.10812079895275 0.532493747673703 -0.44663348806745 0.0412433612528499 0.533950780660522 Amb&Conserved
"ENSMUSG00000061751" -0.333942245930434 0.132771276911848 -0.247687516508104 0.686147717653377 1 Amb&Conserved
"ENSMUSG00000061755" -0.0533233884998513 0.815540309931594 0.544394558205742 0.421885684966331 0.0505382235310433 Amb&Conserved
"ENSMUSG00000061759" 0.08823413554992 0.480053068477922 -0.111736206219586 0.673009145765011 0.708798100237279 Amb&Conserved
"ENSMUSG00000061838" -0.112443284919776 0.255271597389036 -0.150605638955694 0.28326208446632 0.992843334641466 Amb&Conserved
"ENSMUSG00000061859" -0.43613141969643 0.0182112363471616 -0.671158144395166 0.212690402995158 1 Amb&Conserved
"ENSMUSG00000061898" -0.0803768477993368 0.68305328603625 -0.1934471625363 0.782690684059565 1 Amb&Conserved
"ENSMUSG00000061904" -0.0558153769584688 0.755394540107383 -0.167804562937664 0.374679335075272 0.681568159867141 Amb&Conserved
"ENSMUSG00000061950" -0.252217604173779 0.00729768198487673 -0.111773755428381 0.877200752217233 0.913150398059943 Amb&Conserved
"ENSMUSG00000061981" 0.0381280720467846 0.818198136349429 0.0562232804257117 0.807879501961084 1 Amb&Conserved
"ENSMUSG00000062014" 0.305316543099614 0.072003220488489 0.360790974276307 0.0420399785633346 0.948960233212354 Amb&Conserved
"ENSMUSG00000062040" 0.0905180017865675 0.506918160822289 -0.139359087459372 0.78180518725834 0.872980882485449 Amb&Conserved
"ENSMUSG00000062110" -0.0425024235429613 0.8850821900454 -0.570278842581396 0.0560651345530088 0.416967245073893 Amb&Conserved
"ENSMUSG00000062115" -0.192069616898267 0.0600244343374494 -0.0933468321650599 0.904251003422267 1 Amb&Conserved
"ENSMUSG00000062169" 0.143697091721336 0.456703732730355 0.474589154994672 0.387954817431044 0.812701490919401 Amb&Conserved
"ENSMUSG00000062190" -0.0400438095294298 0.844751165177168 -0.444548991713538 0.0832289154293327 0.459342438293764 Amb&Conserved
"ENSMUSG00000062198" -0.206227964778786 0.143846272858907 -1.59864845733709 0.0248537843000006 0.0514272822486273 Amb&Conserved
"ENSMUSG00000062203" -0.0429743120487023 0.660285975108578 0.181466307001074 0.430113702676025 0.375012835162884 Amb&Conserved
"ENSMUSG00000062210" -0.137454957872405 0.497079531988707 0.023611188066018 0.96845275734033 0.812701490919401 Amb&Conserved
"ENSMUSG00000062232" -0.02492052789581 0.877877082061075 0.0462364085162331 0.946186779683606 1 Amb&Conserved
"ENSMUSG00000062234" -0.122737081946142 0.326283047280574 -0.497825691930277 0.00546636126510433 0.140858947215531 Amb&Conserved
"ENSMUSG00000062270" 0.0814445590472469 0.668899649819424 0.281539483557747 0.0119808049409048 0.252364141523462 Amb&Conserved
"ENSMUSG00000062300" 0.389617685053633 0.00371908705407275 0.0724207326119751 0.744093646098321 0.156511013417567 Amb&Conserved
"ENSMUSG00000062312" 0.181253490312857 0.269430079068166 0.501959559003862 0.201431742587306 0.831642402752798 Amb&Conserved
"ENSMUSG00000062352" -0.193008076347698 0.426372243492997 -0.422921404443001 0.114510856876956 0.890174757134186 Amb&Conserved
"ENSMUSG00000062519" 0.0201515453107699 0.903334118964912 -0.20754888963287 0.583530667798732 0.760666127416636 Amb&Conserved
"ENSMUSG00000062526" -0.116079985577178 0.455261841068472 0.494936763471149 0.211186695269746 0.256162068294535 Amb&Conserved
"ENSMUSG00000062585" -0.0804130091767315 0.877877082061075 -0.195560290770644 0.835484320963588 1 Amb&Conserved
"ENSMUSG00000062619" -0.136963166031247 0.37679310285267 -0.176423223294002 0.600805996733417 1 Amb&Conserved
"ENSMUSG00000062627" -0.0845922325749037 0.576673404305277 -0.00242349823626472 0.998099589810926 0.994658728576864 Amb&Conserved
"ENSMUSG00000062683" -0.0999890315217389 0.487564170491505 -0.000933606284696876 0.995556765382381 0.760761408587857 Amb&Conserved
"ENSMUSG00000062729" 0.12712648055104 0.302845954047937 -1.33328953490452 0.0596642633234322 0.0327664328157968 Amb&Conserved
"ENSMUSG00000062762" -0.0136900555983156 0.935175902939047 0.252217211956545 0.103503936531036 0.270245557811658 Amb&Conserved
"ENSMUSG00000062785" -0.884355652148122 0.0714752058313404 -1.2607666170935 0.0533385460975564 0.812454375258769 Amb&Conserved
"ENSMUSG00000062822" -0.527821575736409 1.68378770176151e-06 -0.266998707378864 0.666747992279136 0.922156639115547 Amb&Conserved
"ENSMUSG00000062866" 0.132637184012239 0.334737756297313 0.487250005112176 0.00084188161298533 0.118678729112949 Amb&Conserved
"ENSMUSG00000062901" -0.0987867221610721 0.514568361817677 -0.298168968316116 0.00684102813014184 0.242069612770046 Amb&Conserved
"ENSMUSG00000062929" 0.0882631415700071 0.741682408501994 0.158796967184151 0.320418703648683 0.866899226779102 Amb&Conserved
"ENSMUSG00000062944" 0.243981197421128 0.104447245114382 -0.291388538099511 0.739806214740418 0.62410187838719 Amb&Conserved
"ENSMUSG00000062960" 0.212858485521145 0.0483988875681641 0.139982163415988 0.242555434965439 0.708798100237279 Amb&Conserved
"ENSMUSG00000062995" -0.0841677100864784 0.626928480970522 -0.0338069533395446 0.965645693444603 1 Amb&Conserved
