"" "log2FoldChange" "padj" "log2FoldChange" "padj" "liverpvals_coldmale_adj" Amb&Conserved
"ENSMUSG00000068874" 0.392405168772282 0.000355147493120138 0.457795063660275 0.00299587966588153 0.969472418625248 CIS_ONLY
"ENSMUSG00000068923" -2.84152054656025 1.86587090414796e-26 -2.58129049042332 0.00705886169687143 1 CIS_ONLY
"ENSMUSG00000070923" -0.454515422015355 6.16441135623074e-06 -0.492318051275791 5.26781333758855e-05 0.834811050550085 CIS_ONLY
"ENSMUSG00000071256" -1.91450275807868 1.39437087137377e-22 -1.50067257781901 0.000188734345125624 0.872776738827167 CIS_ONLY
"ENSMUSG00000071335" 0.784175891307177 9.08597003491538e-05 1.27671764724988 0.041676814997117 0.979101448832668 CIS_ONLY
"ENSMUSG00000071369" 0.508168938927827 1.94436424983133e-06 0.464997317217535 0.0331331384450364 0.923879598506311 CIS_ONLY
"ENSMUSG00000071660" -0.627842969291872 5.03159456613274e-09 -0.926086629153162 0.00826272550180461 0.682225112725345 CIS_ONLY
"ENSMUSG00000071856" -0.438668463079577 0.000166189142246173 -0.51145644640061 0.00116061436316018 0.782484895228363 CIS_ONLY
"ENSMUSG00000072568" 1.13491951508615 1.59163904934557e-18 0.839255501271736 1.27132362055831e-06 0.343487515712667 CIS_ONLY
"ENSMUSG00000072623" -0.746749873002733 0.00625271142315405 -1.32775794000168 0.0229055049069612 0.839530038639587 CIS_ONLY
"ENSMUSG00000072946" 0.620471466238438 6.41799460030178e-08 0.611871971920561 2.26981521312313e-11 0.873852889655453 CIS_ONLY
"ENSMUSG00000073436" -0.868738635057079 6.75062253953821e-06 -2.19090495873201 8.5049634662525e-05 0.356485705024858 CIS_ONLY
"ENSMUSG00000073616" -0.504766130912294 0.00340623102158491 -0.901713115421796 0.000118550162285225 0.321532098032876 CIS_ONLY
"ENSMUSG00000073643" -0.223744581644101 0.0494443628531878 -0.520950607392359 0.000142032473216788 0.200848248618901 CIS_ONLY
"ENSMUSG00000073684" -0.618597047161397 0.00122829954744649 -1.02163755874733 0.0134046933354637 0.711662029111563 CIS_ONLY
"ENSMUSG00000079017" -2.02705904649967 1.41747470673539e-07 -1.58503936793039 0.00299587966588153 0.97519227245117 CIS_ONLY
"ENSMUSG00000079260" -0.704463251506605 0.000127329116346966 -1.42772538724657 0.00260736134586611 0.465946647104099 CIS_ONLY
"ENSMUSG00000085028" -1.01737913543083 2.23404555750059e-09 -1.02846987327857 0.00575850504310737 1 CIS_ONLY
"ENSMUSG00000085133" -0.994236300072571 1.99435043193992e-07 -0.919883966160688 0.0297956722386135 1 CIS_ONLY
"ENSMUSG00000085687" 1.31188760650044 1.56175927439658e-05 1.4652464787353 1.18734393733189e-07 1 CIS_ONLY
"ENSMUSG00000085829" -0.618926619877645 0.000181639790566498 -0.715601039497149 0.0497277496577978 0.976649771363198 CIS_ONLY
"ENSMUSG00000086657" -1.69355096622789 1.04874587152458e-05 -2.59125121156089 0.000235550635533114 0.76821406320969 CIS_ONLY
"ENSMUSG00000090035" -0.881426142402902 9.20535728037988e-14 -0.78281102023032 0.00616932230614979 1 CIS_ONLY
"ENSMUSG00000090523" -1.16361650447296 1.10578183559816e-15 -1.52099379143798 7.39678097387072e-05 0.670186451284598 CIS_ONLY
"ENSMUSG00000091586" -1.08540315238699 8.85477733022056e-30 -1.03837752202166 0.00350492352952038 1 CIS_ONLY
"ENSMUSG00000096971" 1.0695685536187 1.06470259260871e-14 1.11490765724819 0.0239702523556889 1 CIS_ONLY
"ENSMUSG00000097121" -0.549944253104663 0.000976168998776888 -1.58469134417605 0.000615246201601217 0.0715261151700555 CIS_ONLY
"ENSMUSG00000097124" -1.29062146067499 1.34511961562327e-13 -1.39187740109927 5.86481375613124e-05 1 CIS_ONLY
"ENSMUSG00000097162" -0.368165115261157 0.0496211081499938 -0.922652316134937 0.0352292648040502 0.621781494193917 CIS_ONLY
"ENSMUSG00000097440" 2.03186641813057 2.23241619869667e-05 2.09852325066741 0.0121549578736485 1 CIS_ONLY
"ENSMUSG00000097589" 0.864511489069044 5.45052127471614e-08 1.35064540953852 0.0435875330552953 0.789764819008582 CIS_ONLY
"ENSMUSG00000110613" -3.81043644759372 5.97057879166919e-36 -3.62512210702061 0.000235550635533114 1 CIS_ONLY
"ENSMUSG00000114995" 0.702155316739368 0.000235525895772701 1.87027494353644 9.53039385107661e-06 0.186189180371941 CIS_ONLY
"ENSMUSG00000115099" 3.08928909756465 4.13296352976888e-30 2.82280796021816 1.16093043868569e-08 0.979483684259105 CIS_ONLY
"ENSMUSG00000116262" 3.99917907291098 1.79674926978218e-87 3.25087766201256 0.000119692827255811 0.514191417834849 CIS_ONLY
"ENSMUSG00000118049" -1.13183308063628 6.94766745813796e-07 -1.00100942264198 0.00228370294582718 0.958418801699463 CIS_ONLY
"ENSMUSG00000000120" 0.547841872387511 0.00966518259899084 -0.686606993797132 0.025536809202353 0.000283547352853097 Cis&Trans
"ENSMUSG00000000740" -0.170397508797444 0.200376914272848 0.237721658735308 0.0177525351947386 2.43545296444615e-05 Cis&Trans
"ENSMUSG00000001248" -0.0590007621627547 0.831215460014908 -2.50048984516793 0.000172209845422585 7.5129195235994e-14 Cis&Trans
"ENSMUSG00000001435" 0.119644287021237 0.241339812520703 0.788314329984322 2.29787589202855e-37 3.24077914979518e-47 Cis&Trans
"ENSMUSG00000001467" -1.03651930295921 0.0360164857154266 -0.224685524466617 0.00020062296911457 2.78942753413529e-20 Cis&Trans
"ENSMUSG00000001576" 0.519089035859116 4.13858918637376e-10 0.204213261367445 0.00742580451835623 0.000171279209886585 Cis&Trans
"ENSMUSG00000001663" -0.628953881724563 2.67274696774959e-09 -0.408782161133372 3.96932656044943e-08 0.0495825402031146 Cis&Trans
"ENSMUSG00000002588" -0.205429908586123 0.0731737509796733 -0.260598568689651 7.50487398349482e-09 0.0164372262703223 Cis&Trans
"ENSMUSG00000002944" 0.0118379420427208 0.982469758467775 1.29288253997674 4.87581575445757e-43 1.31990741635373e-18 Cis&Trans
"ENSMUSG00000003031" 0.0352868436449551 0.806515966171516 -0.982002618476412 0.00296552776195565 0.000980489095359283 Cis&Trans
"ENSMUSG00000003039" 0.123828586712213 0.404577276279322 -0.712596713984524 0.0192568218280412 0.00146696049805462 Cis&Trans
"ENSMUSG00000003363" 0.0429945476706893 0.748890438224071 -0.629239142905659 0.0215218156431142 0.0120808593618361 Cis&Trans
"ENSMUSG00000003435" -0.237161141742464 0.0287064133355751 -0.824440392710542 3.15526750478384e-08 2.36580842333432e-05 Cis&Trans
"ENSMUSG00000003464" 0.00444208729230883 0.978680636210871 0.568251012046021 0.00270270707527206 0.00272820957261691 Cis&Trans
"ENSMUSG00000003477" -0.252118602381717 0.581522717401347 0.355669346730438 0.000784069001319265 4.03409402235234e-16 Cis&Trans
"ENSMUSG00000003721" -0.0682124401183742 0.707267473803799 0.265502568907325 1.74131263718695e-06 8.18998971747984e-09 Cis&Trans
"ENSMUSG00000004207" 0.00444268611462209 0.978680636210871 0.855196238225173 0.00738270074526661 0.0114810433834119 Cis&Trans
"ENSMUSG00000004535" 0.215264473162007 0.0204565451362711 -0.373907698262856 0.012795881797035 3.15188581551188e-09 Cis&Trans
"ENSMUSG00000004789" -0.0483332000452754 0.782877182872788 -2.32898608514021 9.52675571083733e-07 9.15629460862692e-224 Cis&Trans
"ENSMUSG00000004980" 0.0265176372243431 0.861605452935798 0.296971944970963 0.00738270074526661 0.00694202254029604 Cis&Trans
"ENSMUSG00000006262" 0.85380814642186 1.21913063495777e-34 0.612887727403974 5.10902990089352e-13 0.0360908804619716 Cis&Trans
"ENSMUSG00000006307" 0.119644375408916 0.553233703741567 -2.21781126463946 4.49417593000227e-05 3.17221619362865e-38 Cis&Trans
"ENSMUSG00000006517" -2.02855931019619 4.28091215433942e-05 -0.865530343316421 2.25416702451167e-08 0.000143282032261141 Cis&Trans
"ENSMUSG00000007891" -0.362484991925445 0.00027076383680863 0.201621322327842 0.00409462217191967 2.46381476956641e-08 Cis&Trans
"ENSMUSG00000008540" -0.272642831585941 0.0486810508118058 -0.385683594661549 2.06501652883222e-48 9.59756592397844e-17 Cis&Trans
"ENSMUSG00000010608" 0.156314569857819 0.483289347430356 -5.06983007856232 1.15282146393761e-09 1.06258007419516e-156 Cis&Trans
"ENSMUSG00000010651" -0.693641297457849 0.0182192138849058 -0.469059017426323 8.24861249885889e-31 4.67119496396557e-05 Cis&Trans
"ENSMUSG00000011958" -0.0389208207008737 0.720444103114697 3.17115641660066 0.00705807067758767 1.86485695863226e-20 Cis&Trans
"ENSMUSG00000012428" 0.0826840724297215 0.723987873780837 0.469739469744319 1.431151221621e-06 0.00402947472144899 Cis&Trans
"ENSMUSG00000015568" -1.61843475107225 1.88400204248525e-14 -0.908245974328211 3.95353496228276e-10 0.0213924239398486 Cis&Trans
"ENSMUSG00000015970" -0.36353258465987 9.1498561062242e-05 -0.70451877955316 1.8449638387964e-08 0.000613694951952586 Cis&Trans
"ENSMUSG00000016194" -0.982181064048409 6.9051712731229e-26 -0.729801830725013 2.69356443704047e-47 1.76944917851241e-05 Cis&Trans
"ENSMUSG00000017493" -0.0103385808306981 0.930334500405863 -0.0826598194154665 0.027811896604429 1.05932882992918e-06 Cis&Trans
"ENSMUSG00000017707" -0.485521695210889 8.44687217347158e-12 -0.627069364742681 8.42025950171396e-46 0.00716171304245978 Cis&Trans
"ENSMUSG00000017778" -0.0674673995759388 0.499573510057596 0.452692503094079 0.0166837908896691 3.34423184296344e-05 Cis&Trans
"ENSMUSG00000017801" -0.198930175792186 0.092342333399666 0.686921077475448 0.00600062591410906 0.000687421988897432 Cis&Trans
"ENSMUSG00000018166" 1.21987704910112 5.23204920828173e-19 0.752987206510354 6.60982825797214e-11 8.71875043647107e-08 Cis&Trans
"ENSMUSG00000018501" 0.305199095014677 0.00450358068257571 0.866275051898189 9.25875498055855e-06 0.000136332522412131 Cis&Trans
"ENSMUSG00000018796" 0.0365448846637708 0.884883843378088 -0.0968812916438733 0.0394612929353881 5.62998123156965e-09 Cis&Trans
"ENSMUSG00000018846" -0.000830878879000605 0.996193526675502 0.441181239389743 4.95939526158917e-07 2.68367470230519e-05 Cis&Trans
"ENSMUSG00000019066" -0.136114542996551 0.419108505013499 1.12689844879569 0.000876100741102075 0.0171557227844974 Cis&Trans
"ENSMUSG00000019179" -0.269791958634471 0.0803700775878157 -1.38952320361092 2.32573723790751e-14 8.28599004292005e-24 Cis&Trans
"ENSMUSG00000019235" 0.558384486931705 0.0343217937998185 -3.28117866363397 3.24685271672926e-06 4.21472829804004e-12 Cis&Trans
"ENSMUSG00000019726" 0.012014407316784 0.950019420895078 0.611400539839658 1.2065406407495e-05 0.000645074918296012 Cis&Trans
"ENSMUSG00000019820" 0.176262764824186 0.145227453208281 1.33168961678756 0.0118323658271894 8.22386529453093e-17 Cis&Trans
"ENSMUSG00000019877" 0.431207100112237 1.96334715253629e-07 0.27062019182278 4.27882986744454e-05 0.00189952604985793 Cis&Trans
"ENSMUSG00000019923" 0.0507896648351312 0.737711163572708 0.770519195921914 4.1058766135941e-06 0.00290653510605657 Cis&Trans
"ENSMUSG00000019969" 0.199213266794712 0.0114840827821982 -1.25733604864952 3.4251393900689e-05 2.29600432799904e-20 Cis&Trans
"ENSMUSG00000020091" 0.198184427571408 0.00192431931096692 -1.62604677322234 9.89262707125725e-50 1.00998294700391e-108 Cis&Trans
"ENSMUSG00000020102" 0.370505655636764 0.0111334995171743 0.902693669207329 2.01194685516293e-11 0.000247691767528359 Cis&Trans
"ENSMUSG00000020122" 0.754899413822658 0.00936930560559948 0.595441971712792 1.95334742444079e-06 1.90946227197827e-05 Cis&Trans
"ENSMUSG00000020152" 0.0366670519894762 0.816594744112377 -0.505792203966508 0.00417006749984225 3.97002726257157e-05 Cis&Trans
"ENSMUSG00000020432" 0.0104169911979405 0.954657911543012 -0.143380699211573 0.0217733453097595 0.011961908016513 Cis&Trans
"ENSMUSG00000020483" 0.0708224449491483 0.603875171986423 -0.23057625214546 0.00289540997883213 5.83866730134985e-06 Cis&Trans
"ENSMUSG00000020571" -0.310740566907728 0.0299262686770296 0.329740779293104 2.05179445600784e-05 5.36375253035484e-23 Cis&Trans
"ENSMUSG00000020572" -0.905121027706602 6.86612368477456e-17 -0.372373591343705 0.0138533046193078 0.00874425429978362 Cis&Trans
"ENSMUSG00000020634" -0.0862952645279276 0.581522717401347 1.00245175338813 0.00399409255939494 2.61054353567994e-05 Cis&Trans
"ENSMUSG00000020664" -0.0544714671321309 0.748406922765216 1.2284463869541 5.77518766244304e-13 1.67125793767554e-16 Cis&Trans
"ENSMUSG00000020709" 0.81657455531672 4.7117190484472e-11 0.483058550233353 0.0315229322719073 0.0475504252019254 Cis&Trans
"ENSMUSG00000020777" -0.361514864170148 0.0256335569833099 -0.169963825519029 5.00559161145929e-05 1.65663974109611e-09 Cis&Trans
"ENSMUSG00000020917" -0.559600300124734 1.74124833825895e-09 0.128666036920969 0.0141822598923932 2.38845135942888e-32 Cis&Trans
"ENSMUSG00000021033" 0.118533117854024 0.324401766855377 -2.34772657419478 2.53651426368277e-05 0 Cis&Trans
"ENSMUSG00000021036" -0.203684909300006 0.1025758821843 -2.39840794678212 3.2337870401008e-05 2.70940737316587e-08 Cis&Trans
"ENSMUSG00000021069" 0.215248554819776 0.000490539872056872 -0.190803767875112 0.0095512443947857 3.03394269860713e-14 Cis&Trans
"ENSMUSG00000021091" -0.763937917187083 1.46911066400715e-06 -0.420141553594018 0.0165397882512401 0.000342029984491915 Cis&Trans
"ENSMUSG00000021097" -0.119897628389931 0.516973343234808 -0.460686031866257 0.00602432665906347 0.000577459390686229 Cis&Trans
"ENSMUSG00000021224" -0.0543812093412243 0.695787566018896 -1.11649042801156 0.0194014809794285 7.43646258484364e-06 Cis&Trans
"ENSMUSG00000021236" -0.349869268443859 0.000390601001319753 -0.485543384888789 3.68324291527529e-16 0.000531775620639678 Cis&Trans
"ENSMUSG00000021241" -0.209139031483654 0.0577254508307282 -1.25018127943668 0.00126792120803745 0.0344664214289306 Cis&Trans
"ENSMUSG00000021244" 0.193909030975102 0.305189306320681 -0.768560835950076 0.043951410594592 0.000755108463587988 Cis&Trans
"ENSMUSG00000021254" 0.180907642375503 0.182451167046164 -2.21984280904007 0.00054022195907927 3.12792852350033e-15 Cis&Trans
"ENSMUSG00000021277" 0.19554169090043 0.192797504024393 1.24300998443581 3.00914452871216e-08 8.00735591367798e-05 Cis&Trans
"ENSMUSG00000021281" -0.0551892251914022 0.773283713801927 0.56105566066593 2.15054895127952e-05 0.000738948168293146 Cis&Trans
"ENSMUSG00000021376" -0.875327850721431 0.00199114198818979 1.30971377286113 8.32259078613619e-28 1.82871651969329e-68 Cis&Trans
"ENSMUSG00000021477" -0.00123395671659118 0.994043159912342 0.324162478920052 0.00615152594638632 0.00194909601317672 Cis&Trans
"ENSMUSG00000021501" -2.17692313604089 1.17741317597303e-06 -1.43217238914166 1.32927138645674e-09 0.00586531110306891 Cis&Trans
"ENSMUSG00000021518" 0.376555815940248 0.00199114198818979 -0.374599685641002 0.0491334854012289 5.23520312070504e-05 Cis&Trans
"ENSMUSG00000021559" -0.163011686780676 0.210732130916944 -0.473882299219502 0.00246898548004678 0.0027938055698297 Cis&Trans
"ENSMUSG00000021577" 0.16220357543599 0.254905300578626 0.715231608546982 1.11422588326491e-20 5.77794635106442e-15 Cis&Trans
"ENSMUSG00000021592" -0.976851602535692 3.38048760432638e-21 -2.70287615078242 3.11205353750165e-11 0.00012625247029585 Cis&Trans
"ENSMUSG00000021595" 0.0899491771338784 0.537998434215989 1.56715986808737 2.51805773571504e-07 2.77080497620545e-12 Cis&Trans
"ENSMUSG00000021895" 0.147684881265287 0.548260199778088 0.69692753557374 0.000591019216610145 0.0194994696486008 Cis&Trans
"ENSMUSG00000021917" -0.0309665427037102 0.848818011930605 1.47247756113455 1.72284405935931e-09 1.53189934757544e-14 Cis&Trans
"ENSMUSG00000021939" -0.022997581479638 0.865420461396782 -0.230093817559979 0.00344863532054424 0.000513032922056148 Cis&Trans
"ENSMUSG00000022019" -0.00460474566732759 0.980947042514847 -0.770140014498618 0.0165798627429259 0.032036721371902 Cis&Trans
"ENSMUSG00000022031" 0.20370238188408 0.0794247781301252 0.921087833929231 0.000236230972322946 0.0377739428382141 Cis&Trans
"ENSMUSG00000022037" 0.108712722027167 0.235394419036747 0.333107688898645 3.06653271498231e-11 3.43178119504463e-07 Cis&Trans
"ENSMUSG00000022142" -0.0163376641287821 0.920348733184711 -1.75728617648662 0.00120886709560361 3.97002726257157e-05 Cis&Trans
"ENSMUSG00000022174" -0.117800560311135 0.285094598747326 -0.932151951609529 0.00133562160542476 0.00311292266532564 Cis&Trans
"ENSMUSG00000022533" -0.162804448496663 0.0851156929486682 -0.479125835865401 2.42358846516052e-09 1.15237128344717e-08 Cis&Trans
"ENSMUSG00000022564" -0.380608633620162 0.000469108625745464 -1.03253464233587 3.66087282342503e-08 0.000238206363623776 Cis&Trans
"ENSMUSG00000022853" -1.12849832927258 2.65951189029368e-08 -0.844728663650599 7.79700691784425e-20 0.0089760200081745 Cis&Trans
"ENSMUSG00000022885" -0.338061815788014 0.0526488163756099 -1.17492699559565 2.33714192491141e-19 2.82489513672125e-11 Cis&Trans
"ENSMUSG00000023031" 1.88572364804304 5.85639608524796e-27 0.445513937916637 0.00308553060010265 3.90485863049038e-14 Cis&Trans
"ENSMUSG00000023456" 0.0907699126230874 0.52974100645955 -0.22181456604016 0.00513866754017493 3.57797094637980e-12 Cis&Trans
"ENSMUSG00000023939" -0.098714299130336 0.599102484711602 1.97379324085094 2.47787479762109e-10 1.56283009439408e-18 Cis&Trans
"ENSMUSG00000023944" -0.277343211131903 0.0239910810284005 -0.673947896267959 1.93069276209408e-23 1.97148745059725e-14 Cis&Trans
"ENSMUSG00000024026" 1.14108983032655 3.47034102446238e-19 0.771348604140521 4.1677346136759e-31 5.9109348774233e-12 Cis&Trans
"ENSMUSG00000024042" -0.968155623351521 0.0122889441294619 -0.315629408880745 0.00556958895997795 7.70087955779811e-05 Cis&Trans
"ENSMUSG00000024052" -0.552167067413218 0.000161584795271279 -0.732866901078292 1.58344758370306e-15 0.00444192517242457 Cis&Trans
"ENSMUSG00000024070" -0.411756069925821 0.002582904837105 -0.854212483779803 3.04379859096508e-07 3.17226707557882e-07 Cis&Trans
"ENSMUSG00000024101" 0.187706985321886 0.101169040904404 0.901635812691995 1.8212625196785e-05 0.0207184377740259 Cis&Trans
"ENSMUSG00000024120" -0.0615195153576226 0.675334727741874 -0.320203312245861 5.20655148758059e-05 0.00140160941172928 Cis&Trans
"ENSMUSG00000024127" -0.568650452475131 5.62693921189648e-06 -1.16923769530616 3.58871819190781e-12 0.000960339467420441 Cis&Trans
"ENSMUSG00000024146" -0.167045271471648 0.260620198200063 1.18497434233751 0.0106477930213497 0.0014418371637303 Cis&Trans
"ENSMUSG00000024150" -0.0699223307589121 0.710746372305787 -0.237758183524459 2.95998569712362e-05 0.00283352421046454 Cis&Trans
"ENSMUSG00000024164" -0.364100889626794 0.000240217901968502 -0.119961404713363 0.00210702840384664 2.86005463068492e-79 Cis&Trans
"ENSMUSG00000024236" -0.210276505923249 0.0885275291325528 0.443121815948642 0.0359132266952186 0.00137649839505156 Cis&Trans
"ENSMUSG00000024354" -0.145574202256811 0.139860323407768 2.04452960231392 0.0482314595090628 2.07577461926783e-30 Cis&Trans
"ENSMUSG00000024457" -0.31417366343588 0.017680630045782 0.246594226399998 0.0478542153535102 0.000176023992110451 Cis&Trans
"ENSMUSG00000024474" -0.0223586295724745 0.898995590924056 3.26141777139397 0.0281950556715221 2.08801116841391e-22 Cis&Trans
"ENSMUSG00000024665" -0.719844025865675 9.60599499859446e-14 -0.376111471510399 6.18074968240854e-10 2.76878944526767e-09 Cis&Trans
"ENSMUSG00000024747" -0.664122336747912 5.95212271471379e-05 -0.829881056833189 1.9602833211771e-74 0.00135870683727536 Cis&Trans
"ENSMUSG00000024759" -0.0953262605110347 0.448707361448909 -0.313833026508622 4.85550830311339e-06 0.000882656607666809 Cis&Trans
"ENSMUSG00000024899" -0.725445168666249 5.87190626713543e-14 -0.459177056252809 1.89964399782781e-08 0.00237596603068054 Cis&Trans
"ENSMUSG00000024975" 0.00481066480227924 0.979845746392284 -0.35403218793117 0.00333602412994244 0.000613694951952586 Cis&Trans
"ENSMUSG00000024978" -1.05660774406817 1.07068483514479e-18 -0.348699408167913 2.09265608877375e-17 3.01175642497976e-31 Cis&Trans
"ENSMUSG00000024990" -0.247215576212734 0.0972173572396855 0.167769253602164 0.0188880262203456 3.32888517079313e-70 Cis&Trans
"ENSMUSG00000025130" -0.123024322291264 0.311172684142536 0.456524051195235 1.36374384131609e-12 1.31797597152579e-45 Cis&Trans
"ENSMUSG00000025470" -0.0107809666554348 0.969584777772278 1.84009954296359 0.00152483270529485 0.00162405678265048 Cis&Trans
"ENSMUSG00000025479" -0.315592089366458 0.102435249278594 0.190671907178065 2.59698025878892e-16 0 Cis&Trans
"ENSMUSG00000025823" -0.465836906807777 9.09062393855038e-05 -1.05889145224881 0.0235164768714435 2.63841262248709e-22 Cis&Trans
"ENSMUSG00000025934" 0.161526439231586 0.188555850653195 0.670324637372091 2.38448880488944e-88 3.20937426187583e-69 Cis&Trans
"ENSMUSG00000025950" 0.167599503278301 0.190767253826427 0.497949781251721 1.11422588326491e-20 4.35760960811581e-10 Cis&Trans
"ENSMUSG00000026004" 0.119023730429393 0.473103571585921 -0.869132625389573 0.0318892874538512 0.0169616394528089 Cis&Trans
"ENSMUSG00000026034" -0.0231876002816433 0.938467354392743 -0.731756969589722 0.00308553060010265 0.000216352744303728 Cis&Trans
"ENSMUSG00000026111" 0.00539866065033546 0.978877222030244 -0.652399624967664 0.0134046933354637 0.0301006263247258 Cis&Trans
"ENSMUSG00000026270" -0.246033661372207 0.409238721780906 1.07185257198207 0.0191010510406444 0.0165091449193303 Cis&Trans
"ENSMUSG00000026417" 0.210532276122617 0.0909938646705367 0.609095066399976 2.54970704130167e-109 8.10383914632812e-79 Cis&Trans
"ENSMUSG00000026473" 0.0821416663446171 0.695476149945366 -0.21771757752113 0.00707856255939694 1.98534937479418e-09 Cis&Trans
"ENSMUSG00000026489" 0.14868327859726 0.212058804083521 0.966677365884531 0.0440458808912784 1.0171164522787e-43 Cis&Trans
"ENSMUSG00000026491" 0.175630661720388 0.280707114810246 1.1695479055321 0.0219359487383586 5.34284263350763e-06 Cis&Trans
"ENSMUSG00000026617" -0.0607635166025341 0.775444139069953 0.696621831422101 0.00344863532054424 3.07309227592039e-11 Cis&Trans
"ENSMUSG00000026641" 0.218991918534197 0.0453504726508252 0.939822301924479 2.82652881829064e-08 0.00513075332013122 Cis&Trans
"ENSMUSG00000026655" 0.0405041726340488 0.725702958076581 0.319699849420855 2.87613071013251e-06 0.0220776329147535 Cis&Trans
"ENSMUSG00000026870" -0.302664776271269 0.00116064506762683 -0.74067170732759 5.30887279375769e-05 0.0101326665063675 Cis&Trans
"ENSMUSG00000026922" -0.297913655929293 0.0307588852496635 0.170562368602572 0.0117980624297008 3.21273063621918e-13 Cis&Trans
"ENSMUSG00000027078" 0.203743062151927 0.25611424295238 0.77005026908635 2.97651600847064e-15 0.000271613738166464 Cis&Trans
"ENSMUSG00000027187" -0.036214955191152 0.84741815321211 -0.272418279550371 2.0960480010946e-12 2.58156457090653e-38 Cis&Trans
"ENSMUSG00000027215" 0.792478725701675 2.51178584097607e-18 0.468054903138791 2.21373792352164e-08 0.00547813260478486 Cis&Trans
"ENSMUSG00000027227" -0.0613606830370787 0.566917088587478 -0.203539428145755 0.0340804074979648 0.000170221286384937 Cis&Trans
"ENSMUSG00000027359" -0.621475426144195 9.79921821179336e-15 0.267167387177802 0.00833273823374801 1.39688233903126e-92 Cis&Trans
"ENSMUSG00000027360" 0.225693569578707 0.747672517396446 1.49857768375013 5.14376721483869e-07 0.000295449161829679 Cis&Trans
"ENSMUSG00000027495" -0.0439159175696013 0.72184916366504 -0.456088151252896 8.27161873455969e-06 3.42825511093567e-07 Cis&Trans
"ENSMUSG00000027559" -0.475870523665123 0.00808134989813417 -0.584164220999455 0.000176566607791744 5.92785452214741e-08 Cis&Trans
"ENSMUSG00000027597" -0.00349417541906202 0.980947042514847 0.197940148608094 0.000901433454771899 0.000200833264681129 Cis&Trans
"ENSMUSG00000027878" -0.0283465679126036 0.814168148980176 -0.813704517069869 0.000138491500967829 1.68690949729871e-12 Cis&Trans
"ENSMUSG00000027984" -0.0856527028410988 0.444366498141602 -0.263841825239369 3.18923530682232e-05 0.00292635356726026 Cis&Trans
"ENSMUSG00000028088" 0.440602349253458 0.000281137955613255 0.135078837584298 0.0457072716741443 5.59165598929805e-32 Cis&Trans
"ENSMUSG00000028108" 0.158345083111343 0.230163822340649 -0.308801713363055 0.000428080029093024 5.79655656967902e-10 Cis&Trans
"ENSMUSG00000028538" -0.121248884807007 0.271773552356257 0.238881215614381 0.0364019408339833 0.0224335235970863 Cis&Trans
"ENSMUSG00000028672" -0.607616324067722 9.48644228282863e-07 -0.262573521275008 0.000685653770135214 0.000347796725417713 Cis&Trans
"ENSMUSG00000028830" -0.330492103363164 0.000483335005699786 0.777397304634512 0.00756064619332623 1.80985740319595e-08 Cis&Trans
"ENSMUSG00000028833" 0.0226553688269507 0.931368298907785 3.63038084659918 0.000379209192123675 1.7315061905631e-09 Cis&Trans
"ENSMUSG00000028863" -0.0291240776633872 0.86779124306689 1.64041589750581 0.0159856667529571 0.00413184790635749 Cis&Trans
"ENSMUSG00000028914" 0.894439121574181 1.47515759564316e-20 1.65907871438932 1.61680613866254e-18 0.0118012242624631 Cis&Trans
"ENSMUSG00000028967" 0.0927906326723999 0.88159174495686 0.23644194586454 0.000143107789020028 0.0284997549647367 Cis&Trans
"ENSMUSG00000028980" -0.224313616006222 0.026975984007659 -0.301661805787568 1.77000865091482e-18 0.00368868594899016 Cis&Trans
"ENSMUSG00000029048" -0.0835651390477753 0.48116691785094 -0.402616742031779 0.00900469663261396 0.0111121054070741 Cis&Trans
"ENSMUSG00000029071" -0.145549748103863 0.209351224993325 0.859105019680868 0.000730584222513996 1.61753200718955e-06 Cis&Trans
"ENSMUSG00000029313" 0.195472480128194 0.0168799582686033 2.18371267057644 8.11821637231237e-09 1.63417359035271e-08 Cis&Trans
"ENSMUSG00000029455" 0.000380166520968189 0.997744397550333 0.146374746523583 0.00161624720251438 0.00193125622516633 Cis&Trans
"ENSMUSG00000029513" -0.316343986114327 0.0142934090621797 1.10625401510532 0.000558642458454224 1.17304890222616e-05 Cis&Trans
"ENSMUSG00000029705" 0.101973941577045 0.329356366538252 -0.941104359366535 0.0240569887625354 0.0172165604989775 Cis&Trans
"ENSMUSG00000029759" 0.507670515123737 1.4164498582874e-08 0.940771008855703 9.31277306124856e-16 0.00335759749818386 Cis&Trans
"ENSMUSG00000029767" -0.123180612464892 0.185791514737401 0.173152050366998 0.0435875330552953 0.0324613474264712 Cis&Trans
"ENSMUSG00000029777" 0.0904452818891122 0.50850794830303 -0.417973891314707 0.0372108805327425 0.01169964573282 Cis&Trans
"ENSMUSG00000029802" 0.0356623796446048 0.879410147629631 -5.13211595965023 0.000127271556210549 2.58458575500705e-117 Cis&Trans
"ENSMUSG00000029810" 0.530677410345563 0.00674371720285963 -4.18449659231631 0.0311202530922482 3.03853999948502e-70 Cis&Trans
"ENSMUSG00000030088" -0.326582332352429 0.00197163335419871 -0.50349610906653 1.30851153246151e-12 4.76276439315172e-08 Cis&Trans
"ENSMUSG00000030246" -0.395617304992606 0.0809792402408094 -2.44251675173445 1.91893142801876e-08 0.0181585474903425 Cis&Trans
