"" "log2FoldChange" "padj" "log2FoldChange" "padj" "batpadj" Amb&Conserved
"ENSMUSG00000004535" 0.176333208117539 0.0635335720574017 -0.16308514065842 0.358380017554192 0.0697447709974867 Amb&Conserved
"ENSMUSG00000004558" -0.0564722392379168 0.670371016220143 -0.117674754170088 0.398649191562795 1 Amb&Conserved
"ENSMUSG00000004561" -0.286248038110628 0.0952711050938631 -0.234095259825682 0.723428414594234 0.920251126575386 Amb&Conserved
"ENSMUSG00000004565" 0.0769935925486887 0.464265773290991 -0.44662508224275 0.32285792705541 0.427106629687686 Amb&Conserved
"ENSMUSG00000004567" 0.137908622063695 0.132249326682178 0.218448695557263 0.825332568889947 0.997659281829278 Amb&Conserved
"ENSMUSG00000004568" -0.166426003681489 0.0980142924367529 -0.023947600653619 0.946543168743254 0.581064009555844 Amb&Conserved
"ENSMUSG00000004591" 0.0521435678451181 0.704353823149107 0.149897127424443 0.733501847428915 0.819317822239997 Amb&Conserved
"ENSMUSG00000004626" -0.0172787517472531 0.899288135283338 0.090388785621891 0.832194460333036 0.547809281202318 Amb&Conserved
"ENSMUSG00000004633" 0.107502017588183 0.804780502944648 1.17237354188199 0.316260065593684 0.810714897181732 Amb&Conserved
"ENSMUSG00000004655" -0.17379855175138 0.421031772356756 -0.24082179954762 0.0799763343595834 0.976361103500343 Amb&Conserved
"ENSMUSG00000004789" -0.0633399660298208 0.593235410504915 -1.33347992077469 0.0701278691267607 9.93302108126665e-288 Amb&Conserved
"ENSMUSG00000004798" -0.0102007630554104 0.919416533068239 0.320356670581175 0.316225455119859 0.338939356199517 Amb&Conserved
"ENSMUSG00000004815" 0.0944886584038168 0.509112489136787 -0.0396947954818725 0.933624677773618 0.959339880922008 Amb&Conserved
"ENSMUSG00000004843" 0.0576963348742687 0.579504612772613 -0.214943657907982 0.287428555326825 0.478484542146413 Amb&Conserved
"ENSMUSG00000004849" 0.0690227331641447 0.663411522880109 -0.235526751881647 0.452219869487175 0.465923770795055 Amb&Conserved
"ENSMUSG00000004891" -0.322834689720667 0.0250568749772388 -0.395099998559875 0.0511311307820591 1 Amb&Conserved
"ENSMUSG00000004896" 0.337871736938633 0.00110367245851389 0.0770646430739747 0.852022376472173 0.867007040212193 Amb&Conserved
"ENSMUSG00000004945" -0.02614119441329 0.865171794605141 0.035806512772624 0.908443245934721 0.71882981807551 Amb&Conserved
"ENSMUSG00000004980" -0.00329505883726041 0.981004998082945 0.198588659044849 0.129167218639883 0.0192316616106739 Amb&Conserved
"ENSMUSG00000004994" 0.0706571471363139 0.756940494220287 -0.0836555749903034 0.916520398008959 0.963540432589435 Amb&Conserved
"ENSMUSG00000004996" 0.221765200240497 0.24911129485867 0.277661490818305 0.576722224207491 0.99886129029835 Amb&Conserved
"ENSMUSG00000005034" 0.226313263868679 0.00301786434183099 0.0685273155493578 0.804897153479905 0.796542423557647 Amb&Conserved
"ENSMUSG00000005043" -0.143094151697685 0.442720895182771 -0.620948973941729 0.198948274753057 0.414906606172963 Amb&Conserved
"ENSMUSG00000005057" -0.0603518377931059 0.756268438679055 -0.15689092544333 0.577489897631048 0.998219249001565 Amb&Conserved
"ENSMUSG00000005087" -0.867842441248445 0.00117041846529149 -0.426071046016378 0.326939108722755 0.714667048787846 Amb&Conserved
"ENSMUSG00000005102" -0.378981836304264 0.000103893553973071 -0.408919797831779 0.313363079207792 1 Amb&Conserved
"ENSMUSG00000005125" -0.0687890192986616 0.746259262151305 -0.0756574378360531 0.864044052841762 0.937385197580928 Amb&Conserved
"ENSMUSG00000005225" -0.185053399980763 0.152469176640034 0.252598057955587 0.724567021908672 0.66363196358166 Amb&Conserved
"ENSMUSG00000005233" -0.696659168544403 0.262481489526982 1.95405601771913 0.207820855919823 0.175145024635737 Amb&Conserved
"ENSMUSG00000005262" 0.149739479898459 0.0278700060441373 0.155744541444077 0.720982082294813 0.978761289836529 Amb&Conserved
"ENSMUSG00000005338" -0.379899857989909 0.437750287368682 -0.389854839475265 0.47740279455158 0.963027043482973 Amb&Conserved
"ENSMUSG00000005373" -0.0708097063244218 0.638711703552602 -0.0897934657058897 0.346182886299476 0.853561154018092 Amb&Conserved
"ENSMUSG00000005374" 0.168369566561815 0.157732632192864 -0.275984557721303 0.586493820738339 0.65745867530617 Amb&Conserved
"ENSMUSG00000005397" 0.508576793174624 0.00198488822764619 0.152592059212084 0.616080126826332 0.128364518296731 Amb&Conserved
"ENSMUSG00000005413" -0.0135320880175913 0.955244044624979 -0.28747241907497 0.263559462181513 0.731635019743779 Amb&Conserved
"ENSMUSG00000005442" -0.00510778486827561 0.977402911015366 0.17952341992765 0.464858506134866 0.34476138705249 Amb&Conserved
"ENSMUSG00000005469" 0.195508900435627 0.060417708573201 0.0687113443768562 0.710096491908951 0.664548122132715 Amb&Conserved
"ENSMUSG00000005481" 0.0429022757092916 0.844208173710279 0.498974470610988 0.443327442465565 0.713171879465527 Amb&Conserved
"ENSMUSG00000005533" -0.28675731151176 0.0242832032951647 -0.0633163007931429 0.936818393124877 0.528716741106215 Amb&Conserved
"ENSMUSG00000005534" 0.00826871539645497 0.957381903072644 -0.0268739713765127 0.911221052778056 1 Amb&Conserved
"ENSMUSG00000005580" -0.43533890749281 0.0413647274211468 -0.144319957993234 0.803854061806719 0.630972482130241 Amb&Conserved
"ENSMUSG00000005583" -0.248383188572494 0.238086787081063 0.00779356100317162 0.995386127195068 0.712701701279601 Amb&Conserved
"ENSMUSG00000005609" 0.130954830269747 0.142430612875957 0.401847889041946 0.263335376258384 0.50044180824314 Amb&Conserved
"ENSMUSG00000005610" 0.0470409266883162 0.613853305242795 0.0228798706305926 0.891083878019986 0.956263230481141 Amb&Conserved
"ENSMUSG00000005611" -0.24676916830263 0.17100182593683 -0.439012975754497 0.431056369926347 0.973494797318792 Amb&Conserved
"ENSMUSG00000005615" 0.181607070719793 0.0100188814093416 -0.0351222938257614 0.875710268842408 0.494042453433928 Amb&Conserved
"ENSMUSG00000005621" 0.172912085927468 0.0689566344936424 0.137695218549766 0.460495728050224 1 Amb&Conserved
"ENSMUSG00000005656" 0.0274160357788965 0.853932434106235 0.0705706709173536 0.872509307986639 0.846987901352079 Amb&Conserved
"ENSMUSG00000005672" 0.207698988219284 0.411227482058778 0.310044031990313 0.27940466089093 0.72622075487532 Amb&Conserved
"ENSMUSG00000005682" 0.045041711130676 0.771536933347821 -0.216195277192674 0.7385913343353 0.914298952947601 Amb&Conserved
"ENSMUSG00000005823" 0.304724729888222 0.0217506413962904 -0.0260708751651671 0.945677796851455 0.294481096117311 Amb&Conserved
"ENSMUSG00000005846" 0.102047942178669 0.293346180627267 0.0961062012318728 0.877769588682735 0.913385070705857 Amb&Conserved
"ENSMUSG00000005871" 0.111531224276692 0.564143326979023 0.0753859847997356 0.804648459526595 0.963027043482973 Amb&Conserved
"ENSMUSG00000005873" 0.0397453548716211 0.806849155058057 0.00936902404114582 0.97469426013366 0.935446064486299 Amb&Conserved
"ENSMUSG00000005886" 0.17484317348861 0.176589764813361 0.279342901310806 0.344956899656754 0.743471421969588 Amb&Conserved
"ENSMUSG00000005893" -0.0138000535559506 0.93895934239033 0.101463680069827 0.793078221531851 0.81090401560014 Amb&Conserved
"ENSMUSG00000005897" 0.103186630402469 0.567882590502004 0.0834634782789043 0.920270465153587 1 Amb&Conserved
"ENSMUSG00000005899" 0.049921450059906 0.633292105721177 -0.15028073705662 0.766100384715373 0.890223845572671 Amb&Conserved
"ENSMUSG00000005907" -0.0577386600516115 0.705374990761599 -0.529488292847663 0.00726342888919639 0.123610974412293 Amb&Conserved
"ENSMUSG00000005936" -0.0341673394014082 0.738845946187655 0.11028734422794 0.811189879605331 0.78325799974612 Amb&Conserved
"ENSMUSG00000005949" 0.277368849959389 0.0305016834334656 0.0292442177570987 0.936122130963518 0.762395219712791 Amb&Conserved
"ENSMUSG00000006058" -0.113579729430768 0.460350224963995 0.228153294161916 0.784709622501626 0.649119373257679 Amb&Conserved
"ENSMUSG00000006127" 0.23714563377124 0.00331032258888828 -0.153923290546536 0.782553049491553 0.464373630176489 Amb&Conserved
"ENSMUSG00000006169" 0.0805551617775226 0.336233684744584 0.23134796970629 0.23854106912801 0.570095445615514 Amb&Conserved
"ENSMUSG00000006191" 0.166285482736906 0.231561106776815 0.625775037915269 0.198019678668515 0.481233615884293 Amb&Conserved
"ENSMUSG00000006219" 0.730267639874101 6.89266346693661e-05 0.425199578734724 0.473710101562992 0.821313803686652 Amb&Conserved
"ENSMUSG00000006241" -0.492805742602136 0.00353427485646494 0.0798914591669009 0.912801103002595 0.436726450827311 Amb&Conserved
"ENSMUSG00000006262" 0.0914676960157705 0.472197941237171 0.132060436832136 0.22965404996495 0.75332083658272 Amb&Conserved
"ENSMUSG00000006273" 0.0586228769078118 0.631593949883261 0.034255181900037 0.90084846389833 1 Amb&Conserved
"ENSMUSG00000006281" -0.0357530780460161 0.810897927745635 0.857191817386065 0.172495853399076 0.0260481726594461 Amb&Conserved
"ENSMUSG00000006301" -0.106276078798071 0.420367523847539 -0.307973905688871 0.40027931853307 0.747014074800962 Amb&Conserved
"ENSMUSG00000006304" 0.0741971311415584 0.445247898547353 -0.0569770228201583 0.835900981978676 0.844494418463402 Amb&Conserved
"ENSMUSG00000006307" 0.153145911214314 0.170097126332999 -1.32629683359637 0.109351328464485 3.59112456812e-12 Amb&Conserved
"ENSMUSG00000006386" -0.0436183160731593 0.747818821465098 0.0195690516078096 0.952318262394234 0.801725578840633 Amb&Conserved
"ENSMUSG00000006392" -0.244417639333482 0.0361626220152785 -0.0630288751390219 0.911139660219803 0.824364241952737 Amb&Conserved
"ENSMUSG00000006418" -0.0355101830230604 0.767282233630036 0.380226890311334 0.130809590248972 0.14523371740786 Amb&Conserved
"ENSMUSG00000006442" -0.510073066877791 0.000125891008937363 -0.119434016843076 0.881548834630058 0.650527945363894 Amb&Conserved
"ENSMUSG00000006445" -0.0974039011078712 0.720027832339038 -0.0740135665579842 0.957200976783275 1 Amb&Conserved
"ENSMUSG00000006456" 0.30819603379231 0.135433850570057 0.129513380723542 0.783088127619561 0.848155764610642 Amb&Conserved
"ENSMUSG00000006464" 0.546992935874224 0.0012791327248275 0.612458253664281 0.189248390338541 0.998219249001565 Amb&Conserved
"ENSMUSG00000006471" 0.000495618397986734 0.999146640413637 0.282475567963312 0.74292078239943 0.756517442182074 Amb&Conserved
"ENSMUSG00000006519" 0.0199990486285468 0.949861914441295 -0.143427494563079 0.82142888931368 0.989748789609951 Amb&Conserved
"ENSMUSG00000006526" -0.246618575294653 0.0476856367681161 -0.128946312925899 0.668536073979211 0.654233948938024 Amb&Conserved
"ENSMUSG00000006599" -0.0176134333641139 0.899288135283338 -0.0970658880453908 0.592069761326952 1 Amb&Conserved
"ENSMUSG00000006673" 0.0413979722391319 0.640894827000251 -0.0746743224899584 0.808383424590865 0.898012594898937 Amb&Conserved
"ENSMUSG00000006676" 0.166995694736956 0.101955891988501 0.236908281833786 0.362465084065478 0.749108413276863 Amb&Conserved
"ENSMUSG00000006705" -0.0926598195241147 0.641703814701039 -0.0265172167505103 0.95941775079431 0.980547094031929 Amb&Conserved
"ENSMUSG00000006736" -0.0825124318160785 0.587147310438568 -0.276702168269424 0.0938863510513214 0.73868396673932 Amb&Conserved
"ENSMUSG00000006782" -0.672317152890736 0.0292428168527132 -0.0981508317214266 0.915110498632091 0.393811312681273 Amb&Conserved
"ENSMUSG00000006800" 0.234459691653752 0.0935922929735707 -0.156485307832777 0.307558802897741 0.0383808677406114 Amb&Conserved
"ENSMUSG00000006818" -0.106390708216347 0.262000365040067 -0.0679048704570646 0.355783719204033 0.0725586080638684 Amb&Conserved
"ENSMUSG00000006920" 0.269055809035724 0.0154536345299865 0.513932379701327 0.141888554833215 0.392303023690925 Amb&Conserved
"ENSMUSG00000006931" 0.0769241692169445 0.792991507949453 0.111904076211049 0.841360021683687 0.958742519305908 Amb&Conserved
"ENSMUSG00000006958" -0.467622104197699 0.456053671690883 -0.371774368537433 0.793078221531851 1 Amb&Conserved
"ENSMUSG00000007029" 0.410738591862391 1.9709633097173e-05 0.0421797633553803 0.905803326884884 0.322352104724674 Amb&Conserved
"ENSMUSG00000007035" 0.542898530862637 0.0941458742836751 0.968817046375976 0.380698358037714 0.950232601057727 Amb&Conserved
"ENSMUSG00000007036" -0.0557915943615759 0.663192458207604 -0.0257044860910213 0.930300202027735 0.905074155368334 Amb&Conserved
"ENSMUSG00000007038" -0.0387100705948199 0.809932188166346 -0.0940341782812866 0.736835807144025 1 Amb&Conserved
"ENSMUSG00000007041" 0.047888125549395 0.791817337691548 -0.108758127334476 0.809204286661055 0.912320220119433 Amb&Conserved
"ENSMUSG00000007338" 0.10433164721527 0.442037340802757 0.0383332547301223 0.942631755069987 1 Amb&Conserved
"ENSMUSG00000007415" -0.199118807726461 0.0111353822864823 -0.260032880292043 0.251652667114942 1 Amb&Conserved
"ENSMUSG00000007564" 0.0445855251191845 0.715334007764134 0.156282174256472 0.156410441508238 0.247060928246183 Amb&Conserved
"ENSMUSG00000007570" -0.313024885818654 0.0189094153938689 0.20112074903814 0.723458793326212 0.470015178876588 Amb&Conserved
"ENSMUSG00000007589" 0.119701465347952 0.463567206482983 0.140195348411945 0.668891233982831 1 Amb&Conserved
"ENSMUSG00000007594" -0.1559237304259 0.537807787948467 0.353273975169356 0.19696760641004 0.200109903183347 Amb&Conserved
"ENSMUSG00000007603" -0.0173320059770045 0.915423857636835 -0.0377885618655732 0.913905109981918 1 Amb&Conserved
"ENSMUSG00000007610" -0.0300643595172993 0.88871412462676 -0.0856521943482967 0.90922113978169 1 Amb&Conserved
"ENSMUSG00000007613" -0.202683180847577 0.123954125410268 -0.266396793209462 0.371270042645718 1 Amb&Conserved
"ENSMUSG00000007659" -0.412790186374007 0.0010554001925503 -0.670149431662924 0.100984500639471 0.857775796238151 Amb&Conserved
"ENSMUSG00000007721" 0.152044932141638 0.333754097116517 -0.270136774627424 0.638652840911619 0.217568450453589 Amb&Conserved
"ENSMUSG00000007739" 0.0968779508344193 0.374753991787175 -0.0248547026694134 0.914857956506668 0.753608095996092 Amb&Conserved
"ENSMUSG00000007812" 0.090880918979222 0.448455293124123 -0.192258956950624 0.482241627399569 0.541775583616969 Amb&Conserved
"ENSMUSG00000007817" 0.182490694431116 0.279690332764269 -0.0236978084427092 0.942631755069987 0.64567730799632 Amb&Conserved
"ENSMUSG00000007827" -0.0980519171259702 0.684451164313666 -0.180927576634595 0.646687937071551 1 Amb&Conserved
"ENSMUSG00000007833" -0.00548045616703217 0.977933939476519 0.0414461662500471 0.91909777777987 0.899067688517161 Amb&Conserved
"ENSMUSG00000007836" -0.135475964906447 0.424496428335508 0.0346249962045212 0.947015485481227 0.506660175982232 Amb&Conserved
"ENSMUSG00000007867" 0.125464564754568 0.662681624356204 -0.303417256451832 0.633648075655968 0.682753513665111 Amb&Conserved
"ENSMUSG00000007872" 0.132829897667937 0.488407566288749 0.0516740158053786 0.864044052841762 1 Amb&Conserved
"ENSMUSG00000007880" 0.2941465718122 0.0183160616662994 0.00639449812347904 0.990465126441945 0.6055979619951 Amb&Conserved
"ENSMUSG00000007891" -0.103015435029095 0.353617088059937 0.0240538749424483 0.806199933436398 0.00185768963582945 Amb&Conserved
"ENSMUSG00000008090" -0.0863037187024146 0.441672364245411 -0.0442786844724484 0.852022376472173 0.678135272604996 Amb&Conserved
"ENSMUSG00000008200" 0.106312965534476 0.385801573732526 0.148887969089068 0.809649005776459 0.969969739270222 Amb&Conserved
"ENSMUSG00000008333" 0.0542974859360039 0.801144536793559 -0.332189649395285 0.505052113636213 0.641196284883277 Amb&Conserved
"ENSMUSG00000008398" 0.0760748388650977 0.476460895961374 0.0213589113155946 0.97954797299166 1 Amb&Conserved
"ENSMUSG00000008429" 0.0566233279870978 0.574622400959598 -0.223821706543041 0.392384936193863 0.567926670577181 Amb&Conserved
"ENSMUSG00000008435" 0.295708304677568 0.0236966254822366 0.422692060290193 0.468929125282874 0.351572492090342 Amb&Conserved
"ENSMUSG00000008540" -0.188001214381121 0.0670131534215666 -0.243112798561433 2.3660998127354e-09 0.987604198633728 Amb&Conserved
"ENSMUSG00000008575" 0.22902942944109 0.127549459760035 0.25473303812539 0.475518079061399 0.898012594898937 Amb&Conserved
"ENSMUSG00000008604" 0.322627839582443 2.38221303482544e-05 0.341812212906518 0.106385180029892 1 Amb&Conserved
"ENSMUSG00000008668" 0.167306955806095 0.470780991447118 0.214166674340553 0.800363817936168 0.74330251405541 Amb&Conserved
"ENSMUSG00000008730" -3.81420806022641e-05 0.99964069850145 0.00664429352830738 0.989424759228134 0.847664202741284 Amb&Conserved
"ENSMUSG00000008763" -0.052213883965182 0.713122273771478 0.113112368512493 0.779829329099952 0.750274302940945 Amb&Conserved
"ENSMUSG00000008845" -0.384200676837027 0.0930588134590787 0.609284009015131 0.0603573644330642 0.0159726023221807 Amb&Conserved
"ENSMUSG00000008859" 0.0235609369288286 0.891380039035195 -0.0580549057787575 0.914490965683563 1 Amb&Conserved
"ENSMUSG00000008892" -0.0722977213104827 0.564880016459446 0.0303825470980442 0.93248803870539 0.630972482130241 Amb&Conserved
"ENSMUSG00000008958" -0.167061057671025 0.15966257893929 -0.22229473470491 0.355783719204033 1 Amb&Conserved
"ENSMUSG00000008976" -0.205839860565997 0.074644213110581 -0.124358591344798 0.613311221402532 0.417894169242233 Amb&Conserved
"ENSMUSG00000009035" 0.191372062759598 0.0413022138072922 0.0944615020494091 0.522961519083851 0.822334690861363 Amb&Conserved
"ENSMUSG00000009079" 0.0134061005424965 0.915264229016329 -0.0373760657552928 0.904022928649951 1 Amb&Conserved
"ENSMUSG00000009090" 0.138609628304115 0.138921732978115 0.105935281315527 0.523077241506549 0.987604198633728 Amb&Conserved
"ENSMUSG00000009112" 0.0191882168359768 0.855854210648539 -0.133027430775252 0.590939693269705 0.826666189485111 Amb&Conserved
"ENSMUSG00000009281" 0.47201775953373 0.0116461197396135 0.277901266875683 0.829464917208019 0.921385373217715 Amb&Conserved
"ENSMUSG00000009293" -0.0183567081729139 0.907387785529093 0.209944368014097 0.379643531772003 0.44292184463515 Amb&Conserved
"ENSMUSG00000009470" -0.132483015037109 0.353487872180202 -0.39971111890629 0.11580133673438 0.517039949914533 Amb&Conserved
"ENSMUSG00000009535" 0.26604485515845 0.0215461051083949 -0.019203083466316 0.972425694758462 0.756517442182074 Amb&Conserved
